company,page,clusters,rmse
Barclays,12,49,0.8930091998628549
Barclays,12,52,0.7074391616132192
Barclays,12,56,0.8827770067428778
Barclays,12,59,0.6610833965277769
Barclays,12,62,0.7171216403179972
Barclays,12,66,0.7430748600443884
Barclays,12,69,0.6764374286619773
Barclays,12,72,0.6539843782696204
Barclays,12,76,0.7959479348751776
Barclays,12,79,0.7139032386631876
Barclays,12,83,0.7483932471176707
Barclays,12,86,0.8459166090483425
Barclays,12,89,0.6973087156820862
Barclays,12,93,0.6816080022965255
Barclays,12,96,0.6676876143201099
Barclays,12,100,0.7758557799688726
Barclays,13,2,0.6892601457831559
Barclays,13,5,0.711213317760865
Barclays,13,8,0.8003898118383859
Barclays,13,12,0.7686020438130274
Barclays,13,15,0.6557845531749935
Barclays,13,18,0.7621845427115915
Barclays,13,22,0.7466460706596891
Barclays,13,25,0.7662372986187265
Barclays,13,29,0.8186257987554577
Barclays,13,32,0.7999461005881758
Barclays,13,35,0.750135348482499
Barclays,13,39,0.782457817959332
Barclays,13,42,0.7473553132855143
Barclays,13,45,0.7595436758441276
Barclays,13,49,0.781078110690919
Barclays,13,52,0.7805368160775001
Barclays,13,56,0.8176128779201401
Barclays,13,59,0.7818000098915108
Barclays,13,62,0.8100981574354752
Barclays,13,66,0.7905725254731544
Barclays,13,69,0.75169794073683
Barclays,13,72,0.798658776517019
Barclays,13,76,0.8559994846370663
Barclays,13,79,0.7558411072641661
Barclays,13,83,0.7935710462501805
Barclays,13,86,0.7832964018329048
Barclays,13,89,0.7607680692979261
Barclays,13,93,0.7690675859185139
Barclays,13,96,0.7510610011142329
Barclays,13,100,0.7660307574942663
Barclays,14,2,0.7687043571573179
Barclays,14,5,0.7543442316644665
Barclays,14,8,0.7794326229789262
Barclays,14,12,0.7803210418913717
Barclays,14,15,0.7818038398698902
Barclays,14,18,0.7387730884037271
Barclays,14,22,0.8134032277933705
Barclays,14,25,0.7573894953362906
Barclays,14,29,0.6829910439202623
Barclays,14,32,0.6924092898774487
Barclays,14,35,0.7366364993099902
Barclays,14,39,0.7149676273827683
Barclays,14,42,0.713207400113934
Barclays,14,45,0.759710270712394
Barclays,14,49,0.7115597946096195
Barclays,14,52,0.7605128512503455
Barclays,14,56,0.7352611836075935
Barclays,14,59,0.8274005977395511
Barclays,14,62,0.7475527312314164
Barclays,14,66,0.7738049233189211
Barclays,14,69,0.7526609671791544
Barclays,14,72,0.7451691416986869
Barclays,14,76,0.7569731985498388
Barclays,14,79,0.7716576179770345
Barclays,14,83,0.7715467258876729
Barclays,14,86,0.7242541587131544
Barclays,14,89,0.7159134917193655
Barclays,14,93,0.7514174674659134
Barclays,14,96,0.75128618035223
Barclays,14,100,0.7422708944972759
Barclays,15,2,0.7273609751656429
Barclays,15,5,0.8384121990018322
Barclays,15,8,0.8528746657027851
Barclays,15,12,0.8739721411620388
Barclays,15,15,0.8472375269025024
Barclays,15,18,0.8577695887118244
Barclays,15,22,1.0651454710865487
Barclays,15,25,0.7814673532252916
Barclays,15,29,0.875378350425838
Barclays,15,32,0.8415322715501714
Barclays,15,35,0.8283175250049772
Barclays,15,39,0.7281926456301822
Barclays,15,42,0.7834519178105258
Barclays,15,45,0.8742105271610735
Barclays,15,49,0.8461174001132212
Barclays,15,52,0.8000080507002061
Barclays,15,56,0.850946908125516
Barclays,15,59,0.8873865994209071
Barclays,15,62,0.8002965739008028
Barclays,15,66,0.8300933609389062
Barclays,15,69,0.9904968849039149
Barclays,15,72,0.905795801200409
Barclays,15,76,0.8608120238760839
Barclays,15,79,0.8245876800499488
Barclays,15,83,0.8088983477311088
Barclays,15,86,0.8343195813924839
Barclays,15,89,0.8583757770811102
Barclays,15,93,0.9050131221091839
Barclays,15,96,0.8067473546961628
Barclays,15,100,0.8861384136635458
Barclays,16,2,0.7193115630594531
Barclays,16,5,0.8042357078976116
Barclays,16,8,0.7539941580688296
Barclays,16,12,0.7965660331383106
Barclays,16,15,1.016474898408136
Barclays,16,18,0.8530785411458925
Barclays,16,22,0.8037683361570049
Barclays,16,25,0.9443919524851142
Barclays,16,29,0.7931047340299751
Barclays,16,32,0.7704344260796313
Barclays,16,35,0.6874709055926811
Barclays,16,39,0.9774471587824185
Barclays,16,42,0.9012851060172211
Barclays,16,45,0.8682806286001808
Barclays,16,49,0.8696093022702701
Barclays,16,52,0.7606895247521221
Barclays,16,56,0.8631745805131126
Barclays,16,59,0.8795993896706293
Barclays,16,62,0.8667642457328184
Barclays,16,66,0.711401878535844
Barclays,16,69,0.861525743470773
Barclays,16,72,0.7947786200862581
Barclays,16,76,0.8237332764104077
Barclays,16,79,0.915731560761438
Barclays,16,83,0.8485508969922668
Barclays,16,86,0.8604491126127747
Barclays,16,89,0.8262865902423989
Barclays,16,93,0.7926762748768579
