--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.376us         0.33%      13.376us      13.376us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.895us         0.12%       4.895us       4.895us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       3.392us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.032us         0.29%      12.032us      12.032us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 11.947ms
Self CUDA time total: 4.079ms


--- Iteration 2 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.93%       2.881ms        26.93%       2.881ms       5.627us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           512  
                                        cudaMemcpyAsync        20.52%       2.195ms        20.52%       2.195ms     129.112us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                     PythonDispatchMode        14.38%       1.538ms        87.57%       9.369ms     407.329us       0.000us         0.00%       4.236ms     184.182us           0 B           0 B       2.90 MB           0 B            23  
                                Activity Buffer Request        12.95%       1.385ms        12.95%       1.385ms       1.385ms       1.856us         0.04%       1.856us       1.856us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         8.37%     895.553us        98.40%      10.527ms      10.527ms       0.000us         0.00%       4.236ms       4.236ms           0 B           0 B       1.32 MB      -1.59 MB             1  
                                      aten::_linalg_svd         4.88%     522.018us       132.16%      14.139ms       7.070ms       4.134ms        97.62%       8.297ms       4.148ms           0 B          -4 B     443.00 KB      64.00 KB             2  
                                            aten::addmm         2.47%     264.357us         9.82%       1.051ms     175.184us      34.655us         0.82%      69.310us      11.552us           0 B           0 B       2.10 MB       1.05 MB             6  
                                               aten::mm         1.67%     179.134us         7.13%     763.053us      95.382us      41.472us         0.98%      82.944us      10.368us           0 B           0 B       1.28 MB     653.50 KB             8  
                                         aten::_softmax         0.94%     100.347us         2.32%     248.427us     124.213us       3.584us         0.08%       7.168us       3.584us           0 B           0 B     111.00 KB      55.50 KB             2  
                                             aten::relu         0.71%      76.219us         2.57%     274.649us     137.324us       0.000us         0.00%       9.088us       4.544us           0 B           0 B       1.88 MB           0 B             2  
                                                aten::t         0.55%      58.615us         2.57%     274.712us      45.785us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::copy_         0.51%      54.602us         1.20%     127.929us      25.586us      11.487us         0.27%      11.487us       2.297us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.39%      41.194us         2.01%     215.507us      35.918us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.31%      33.356us         0.31%      33.356us       2.780us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                        aten::clamp_min         0.27%      28.477us         0.54%      57.674us      57.674us       4.544us         0.11%       4.544us       4.544us           0 B           0 B     962.00 KB     962.00 KB             1  
                                           aten::linear         0.27%      28.360us         9.47%       1.014ms     337.894us       0.000us         0.00%      34.655us      11.552us           0 B           0 B       1.05 MB           0 B             3  
                                            aten::fill_         0.25%      26.253us        16.83%       1.801ms     900.374us       3.551us         0.08%       5.407us       2.704us           0 B           0 B           0 B           0 B             2  
                                        aten::transpose         0.24%      25.421us         0.34%      36.476us       7.295us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                              aten::any         0.23%      25.018us         0.81%      86.940us      86.940us       0.000us         0.00%       4.864us       4.864us           0 B           0 B         512 B           0 B             1  
                                          aten::permute         0.23%      24.309us         1.24%     133.194us      33.298us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        cudaMemsetAsync         0.23%      24.274us         0.23%      24.274us       6.069us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.22%      23.290us         0.22%      23.290us       7.763us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     165.50 KB     165.50 KB             3  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.21%      22.089us         0.21%      22.089us       3.156us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::as_strided         0.20%      21.352us         0.20%      21.352us       1.941us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                           aten::matmul         0.17%      17.914us         5.26%     562.301us     140.575us       0.000us         0.00%      41.472us      10.368us           0 B           0 B     653.50 KB           0 B             4  
                                          aten::numpy_T         0.16%      17.313us         1.29%     137.701us      68.851us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::diag_embed         0.14%      15.140us         1.93%     206.187us     103.093us       0.000us         0.00%       7.102us       3.551us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.13%      13.567us         0.79%      84.385us      42.192us       0.000us         0.00%       4.607us       2.303us           4 B           0 B         512 B           0 B             2  
                                            aten::zeros         0.12%      13.220us        17.19%       1.839ms     919.364us       0.000us         0.00%       5.407us       2.704us           0 B           0 B       8.50 KB           0 B             2  
                              aten::_local_scalar_dense         0.12%      12.893us         0.25%      26.778us      26.778us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.11%      12.293us         0.11%      12.293us       6.146us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         0.11%      12.070us         0.11%      12.070us       6.035us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                                 detach         0.11%      11.797us         0.68%      72.496us      18.124us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::detach         0.11%      11.437us         0.78%      83.933us      13.989us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::zero_         0.08%       9.077us        16.92%       1.810ms     904.912us       0.000us         0.00%       5.407us       2.704us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.08%       8.558us         1.18%     125.996us     125.996us       0.000us         0.00%       6.400us       6.400us           0 B           0 B           0 B        -512 B             1  
                                          aten::softmax         0.08%       8.047us         1.96%     209.579us     209.579us       0.000us         0.00%       3.584us       3.584us           0 B           0 B      55.50 KB           0 B             1  
                                       aten::linalg_svd         0.06%       6.803us        66.45%       7.109ms       7.109ms       0.000us         0.00%       4.148ms       4.148ms           0 B           0 B     221.50 KB           0 B             1  
                                            aten::clone         0.06%       6.474us         0.47%      49.935us      49.935us       0.000us         0.00%       3.392us       3.392us           0 B           0 B     157.00 KB           0 B             1  
                                      aten::as_strided_         0.06%       5.983us         0.06%       5.983us       5.983us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.06%       5.957us         0.84%      90.342us      45.171us       0.000us         0.00%       4.607us       2.303us           4 B           0 B         512 B           0 B             2  
                                       aten::transpose_         0.05%       5.257us         0.11%      11.240us      11.240us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.04%       4.609us         0.15%      15.516us       7.758us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                        cudaEventRecord         0.04%       4.586us         0.04%       4.586us       4.586us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.04%       4.487us         0.05%       5.811us       5.811us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.04%       4.214us         1.21%     129.130us     129.130us       0.000us         0.00%       3.551us       3.551us           0 B           0 B       8.00 KB           0 B             1  
                                          aten::view_as         0.04%       4.153us         0.06%       6.169us       6.169us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.03%       3.720us         0.29%      30.498us      30.498us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.586us         0.10%      11.193us      11.193us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     157.00 KB           0 B             1  
                                             aten::view         0.02%       2.016us         0.02%       2.016us       2.016us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.454ms       199.65%       8.454ms       8.454ms           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.856us         0.04%       1.856us       1.856us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.248us         0.12%       5.248us       2.624us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.11%       4.480us       1.120us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.280us         0.12%       5.280us       1.320us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     448.093us        10.58%     448.093us     448.093us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.024us         0.12%       5.024us       1.675us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     584.753us        13.81%     584.753us       4.568us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     450.501us        10.64%     450.501us       3.520us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.729us         0.04%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.967us         0.09%       3.967us       3.967us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.616us         0.09%       3.616us       3.616us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.455us         0.36%      15.455us       1.405us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.240us         0.34%      14.240us       7.120us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.407us         0.41%      17.407us       2.176us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.576us         0.30%      12.576us       1.572us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.874ms        44.26%       1.874ms      38.247us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     393.515us         9.29%     393.515us       4.015us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     243.255us         5.74%     243.255us       4.964us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.312us         0.03%       1.312us       1.312us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.08%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         0.07%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.04%       1.760us       1.760us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.136us         0.17%       7.136us       1.427us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.287us         0.29%      12.287us      12.287us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.863us         0.11%       4.863us       2.431us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.05%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.816us         0.26%      10.816us      10.816us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.632us         0.13%       5.632us       2.816us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.08%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.695us         0.04%       1.695us       1.695us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.168us         0.26%      11.168us      11.168us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.952us         0.33%      13.952us       6.976us           0 B           0 B           0 B           0 B             2  
                                  volta_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.496us         0.44%      18.496us       9.248us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.544us         0.11%       4.544us       4.544us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.831us         0.30%      12.831us      12.831us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.544us         0.11%       4.544us       4.544us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.08%       3.584us       3.584us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.448us         0.29%      12.448us      12.448us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 10.699ms
Self CUDA time total: 4.234ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.19%       2.936ms        26.19%       2.936ms       5.734us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           512  
                                        cudaMemcpyAsync        18.75%       2.101ms        18.75%       2.101ms     123.601us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        15.95%       1.787ms        15.95%       1.787ms       1.787ms       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        14.18%       1.589ms        87.24%       9.779ms     425.181us       0.000us         0.00%       4.185ms     181.974us           0 B           0 B       2.88 MB           0 B            23  
                                  Hokus Pokus attention         9.08%       1.017ms        98.25%      11.013ms      11.013ms       0.000us         0.00%       4.185ms       4.185ms           0 B           0 B       1.31 MB      -1.57 MB             1  
                                      aten::_linalg_svd         4.72%     528.753us       132.57%      14.860ms       7.430ms       4.083ms        97.59%       8.195ms       4.098ms           0 B          -4 B     441.00 KB      64.00 KB             2  
                                            aten::addmm         2.33%     261.214us         9.51%       1.066ms     177.665us      35.584us         0.85%      71.168us      11.861us           0 B           0 B       2.08 MB       1.04 MB             6  
                                               aten::mm         1.65%     185.169us         6.86%     768.511us      96.064us      40.577us         0.97%      81.154us      10.144us           0 B           0 B       1.26 MB     646.50 KB             8  
                                         aten::_softmax         0.90%     100.750us         2.23%     250.435us     125.217us       3.712us         0.09%       7.424us       3.712us           0 B           0 B     110.00 KB      55.00 KB             2  
                                             aten::relu         0.68%      76.565us         2.45%     274.360us     137.180us       0.000us         0.00%       8.510us       4.255us           0 B           0 B       1.87 MB           0 B             2  
                                            aten::copy_         0.49%      54.787us         1.06%     118.382us      23.676us      11.487us         0.27%      11.487us       2.297us           0 B           0 B           0 B           0 B             5  
                                                aten::t         0.40%      45.228us         2.36%     264.906us      44.151us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::slice         0.37%      41.265us         1.92%     214.834us      35.806us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.30%      33.261us         0.30%      33.261us       2.772us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                           aten::linear         0.26%      29.611us         9.14%       1.025ms     341.514us       0.000us         0.00%      35.584us      11.861us           0 B           0 B       1.04 MB           0 B             3  
                                        aten::clamp_min         0.26%      29.287us         0.52%      57.906us      57.906us       4.255us         0.10%       4.255us       4.255us           0 B           0 B     955.50 KB     955.50 KB             1  
                                            aten::fill_         0.24%      27.335us        19.79%       2.219ms       1.109ms       3.521us         0.08%       5.345us       2.672us           0 B           0 B           0 B           0 B             2  
                                        aten::transpose         0.22%      24.568us         0.31%      34.621us       6.924us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemsetAsync         0.21%      23.842us         0.21%      23.842us       5.961us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.21%      23.538us         0.21%      23.538us       7.846us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     164.50 KB     164.50 KB             3  
                                          aten::permute         0.21%      23.486us         1.18%     131.713us      32.928us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                       aten::as_strided         0.18%      20.407us         0.18%      20.407us       1.855us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                              aten::any         0.17%      19.416us         0.67%      75.144us      75.144us       0.000us         0.00%       4.992us       4.992us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.16%      18.002us         5.04%     564.958us     141.239us       0.000us         0.00%      40.577us      10.144us           0 B           0 B     646.50 KB           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.14%      15.911us         0.14%      15.911us       2.273us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::diag_embed         0.14%      15.295us         1.85%     207.223us     103.611us       0.000us         0.00%       7.104us       3.552us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.12%      13.530us         0.71%      80.079us      40.039us       0.000us         0.00%       4.736us       2.368us           4 B           0 B         512 B           0 B             2  
                              aten::_local_scalar_dense         0.12%      13.219us         0.24%      26.908us      26.908us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                            aten::zeros         0.12%      13.070us        20.13%       2.257ms       1.128ms       0.000us         0.00%       5.345us       2.672us           0 B           0 B       8.50 KB           0 B             2  
                                  cudaDeviceSynchronize         0.11%      12.733us         0.11%      12.733us       6.366us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         0.11%      12.193us         0.11%      12.193us       6.096us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                                 detach         0.10%      11.592us         0.64%      71.315us      17.829us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::detach         0.10%      11.284us         0.74%      82.599us      13.767us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::zero_         0.08%       9.222us        19.88%       2.228ms       1.114ms       0.000us         0.00%       5.345us       2.672us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.08%       9.139us         1.14%     128.166us      64.083us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.07%       8.322us         1.02%     113.918us     113.918us       0.000us         0.00%       6.528us       6.528us           0 B           0 B           0 B        -512 B             1  
                                          aten::softmax         0.07%       8.064us         1.88%     211.288us     211.288us       0.000us         0.00%       3.712us       3.712us           0 B           0 B      55.00 KB           0 B             1  
                                       aten::linalg_svd         0.06%       6.308us        66.63%       7.468ms       7.468ms       0.000us         0.00%       4.098ms       4.098ms           0 B           0 B     220.50 KB           0 B             1  
                                               aten::to         0.05%       5.874us         0.77%      85.953us      42.976us       0.000us         0.00%       4.736us       2.368us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.05%       5.867us         0.40%      44.571us      44.571us       0.000us         0.00%       3.232us       3.232us           0 B           0 B     156.00 KB           0 B             1  
                                      aten::as_strided_         0.05%       5.095us         0.05%       5.095us       5.095us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::transpose_         0.04%       5.028us         0.09%      10.123us      10.123us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.04%       4.503us         0.05%       5.873us       5.873us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.04%       4.300us         0.04%       4.300us       4.300us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.04%       4.145us         1.16%     129.772us     129.772us       0.000us         0.00%       3.552us       3.552us           0 B           0 B       8.00 KB           0 B             1  
                                          aten::view_as         0.04%       4.044us         0.05%       6.162us       6.162us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.04%       3.970us         0.14%      15.178us       7.589us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::empty_like         0.03%       3.732us         0.10%      11.302us      11.302us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                             aten::item         0.03%       3.544us         0.27%      30.452us      30.452us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.02%       2.118us         0.02%       2.118us       2.118us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.496ms       203.09%       8.496ms       8.496ms           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.087us         0.12%       5.087us       2.543us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.447us         0.11%       4.447us       1.112us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.151us         0.12%       5.151us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     450.685us        10.77%     450.685us     450.685us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.896us         0.12%       4.896us       1.632us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     578.296us        13.82%     578.296us       4.518us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     448.993us        10.73%     448.993us       3.508us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.04%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
