--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          aten::softmax         0.10%       3.631us         3.32%     121.701us     121.701us       0.000us         0.00%       2.144us       2.144us           0 B           0 B      55.00 KB           0 B             1  
                                          aten::numpy_T         0.09%       3.419us         1.47%      53.764us      53.764us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.07%       2.544us         0.13%       4.731us       4.731us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.06%       2.187us         0.06%       2.187us       2.187us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.03%       0.965us         0.03%       0.965us       0.965us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.01%       0.525us         0.01%       0.525us       0.525us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         5.63%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      24.960us        45.24%      24.960us      24.960us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -311.99 KB    -311.99 KB    -422.00 KB    -422.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.600us        10.15%       5.600us       5.600us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.064us        14.62%       8.064us       8.064us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         3.65%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         3.89%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.280us        16.82%       9.280us       9.280us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.663ms
Self CUDA time total: 55.168us


--- Iteration 4 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     PythonDispatchMode        30.47%     698.159us        91.81%       2.103ms     191.209us       0.000us         0.00%      60.032us       5.457us     315.00 KB           8 B     684.00 KB           0 B            11  
                                Activity Buffer Request        26.09%     597.813us        26.09%     597.813us     597.813us       3.456us         6.11%       3.456us       3.456us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        15.04%     344.550us        15.04%     344.550us      68.910us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         6.80%     155.774us         6.80%     155.774us      77.887us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         4.32%      98.905us        18.21%     417.123us     104.281us      17.920us        31.67%      35.840us       8.960us           0 B           0 B     426.00 KB     213.00 KB             4  
                                         aten::_softmax         2.58%      59.001us         6.01%     137.761us      68.880us       2.080us         3.68%       4.160us       2.080us           0 B           0 B     111.00 KB      55.50 KB             2  
                                              aten::cat         1.99%      45.630us        84.35%       1.932ms     966.178us       3.456us         6.11%      13.824us       6.912us           0 B           0 B     630.00 KB     315.00 KB             2  
                                              aten::div         1.61%      36.922us         6.32%     144.770us      72.385us       2.272us         4.02%       4.544us       2.272us          -8 B          -8 B     111.00 KB      55.50 KB             2  
                                            aten::split         1.37%      31.363us         7.13%     163.390us      81.695us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_to_copy         1.29%      29.643us        27.76%     636.094us     159.024us       0.000us         0.00%      61.696us      15.424us     630.00 KB           0 B      90.00 KB           0 B             4  
                                            aten::copy_         1.22%      27.970us         8.69%     199.182us      99.591us      30.848us        54.52%      30.848us      15.424us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         1.16%      26.486us         1.16%      26.486us      13.243us       0.000us         0.00%       0.000us       0.000us     315.00 KB     315.00 KB      45.00 KB      45.00 KB             2  
                                  cudaStreamSynchronize         0.67%      15.438us         0.67%      15.438us       7.719us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.65%      14.988us         0.65%      14.988us       7.494us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.48%      11.023us        17.52%     401.383us     133.794us       0.000us         0.00%      30.848us      10.283us     315.00 KB           0 B      45.00 KB           0 B             3  
                                          aten::permute         0.48%      10.901us         2.32%      53.087us      26.543us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.46%      10.445us         6.12%     140.184us     140.184us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.45%      10.347us         0.45%      10.347us       5.174us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::lift_fresh         0.43%       9.787us         4.56%     104.412us      52.206us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.41%       9.372us         0.62%      14.090us       7.045us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.39%       8.920us         1.00%      23.010us      11.505us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.34%       7.742us        13.06%     299.218us     149.609us       0.000us         0.00%      17.920us       8.960us           0 B           0 B     213.00 KB           0 B             2  
                                           aten::detach         0.26%       6.055us         2.57%      58.790us      19.597us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::as_strided         0.25%       5.679us         0.25%       5.679us       1.893us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.23%       5.364us         2.30%      52.735us      26.367us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.16%       3.559us         5.08%     116.359us     116.359us       0.000us         0.00%       2.080us       2.080us           0 B           0 B      55.50 KB           0 B             1  
                                          aten::numpy_T         0.14%       3.250us         2.25%      51.617us      51.617us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.11%       2.480us         0.19%       4.384us       4.384us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.08%       1.904us         0.08%       1.904us       1.904us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.04%       0.985us         0.04%       0.985us       0.985us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.544us         0.02%       0.544us       0.544us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         6.11%       3.456us       3.456us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      25.184us        44.51%      25.184us      25.184us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -314.99 KB    -314.99 KB    -426.00 KB    -426.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.664us        10.01%       5.664us       5.664us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.736us        15.44%       8.736us       8.736us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         4.02%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.080us         3.68%       2.080us       2.080us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.184us        16.23%       9.184us       9.184us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.291ms
Self CUDA time total: 56.576us


--- Iteration 5 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        48.39%       1.612ms        48.39%       1.612ms       1.612ms       3.040us         5.67%       3.040us       3.040us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        21.69%     722.402us        94.18%       3.137ms     285.149us       0.000us         0.00%      56.640us       5.149us     312.00 KB           8 B     678.00 KB           0 B            11  
                                       cudaLaunchKernel         9.97%     332.005us         9.97%     332.005us      66.401us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         4.73%     157.468us         4.73%     157.468us      78.734us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         3.13%     104.292us        12.46%     415.044us     103.761us      16.032us        29.91%      32.064us       8.016us           0 B           0 B     422.00 KB     211.00 KB             4  
                                         aten::_softmax         2.10%      69.859us         4.76%     158.398us      79.199us       2.112us         3.94%       4.224us       2.112us           0 B           0 B     110.00 KB      55.00 KB             2  
                                              aten::cat         1.73%      57.667us       118.23%       3.937ms       1.969ms       3.040us         5.67%      12.160us       6.080us           0 B           0 B     624.00 KB     312.00 KB             2  
                                              aten::div         1.14%      37.981us         4.65%     154.925us      77.462us       1.856us         3.46%       3.712us       1.856us          -8 B          -8 B     110.00 KB      55.00 KB             2  
                                         aten::_to_copy         1.00%      33.296us        19.73%     657.071us     164.268us       0.000us         0.00%      61.120us      15.280us     624.00 KB           0 B      90.00 KB           0 B             4  
                                            aten::copy_         0.91%      30.289us         6.11%     203.507us     101.754us      30.560us        57.01%      30.560us      15.280us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         0.83%      27.667us         0.83%      27.667us      13.834us       0.000us         0.00%       0.000us       0.000us     312.00 KB     312.00 KB      45.00 KB      45.00 KB             2  
                                            aten::split         0.57%      18.913us         4.46%     148.581us      74.290us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.47%      15.750us         0.47%      15.750us       7.875us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.35%      11.646us         0.35%      11.646us       5.823us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.34%      11.346us         1.64%      54.686us      27.343us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.34%      11.291us        12.45%     414.638us     138.213us       0.000us         0.00%      30.560us      10.187us     312.00 KB           0 B      45.00 KB           0 B             3  
                                            aten::chunk         0.32%      10.528us         3.93%     131.049us     131.049us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::lift_fresh         0.27%       8.995us         3.33%     110.745us      55.372us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.25%       8.437us         0.37%      12.233us       6.117us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.25%       8.226us         9.09%     302.682us     151.341us       0.000us         0.00%      16.032us       8.016us           0 B           0 B     211.00 KB           0 B             2  
                                           aten::narrow         0.21%       7.076us         0.58%      19.309us       9.654us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::detach         0.17%       5.606us         1.68%      55.838us      18.613us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.17%       5.603us         1.51%      50.232us      25.116us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.14%       4.787us         0.14%       4.787us       1.596us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.12%       3.930us         4.00%     133.257us     133.257us       0.000us         0.00%       2.112us       2.112us           0 B           0 B      55.00 KB           0 B             1  
                                          aten::numpy_T         0.12%       3.872us         1.61%      53.597us      53.597us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.10%       3.178us         0.10%       3.178us       3.178us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.08%       2.772us         0.14%       4.717us       4.717us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.06%       1.945us         0.06%       1.945us       1.945us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.04%       1.335us         0.04%       1.335us       1.335us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.553us         0.02%       0.553us       0.553us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.040us         5.67%       3.040us       3.040us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      24.960us        46.57%      24.960us      24.960us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -311.99 KB    -311.99 KB    -422.00 KB    -422.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.600us        10.45%       5.600us       5.600us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       7.936us        14.81%       7.936us       7.936us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.856us         3.46%       1.856us       1.856us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.112us         3.94%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.096us        15.10%       8.096us       8.096us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.330ms
Self CUDA time total: 53.600us


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     PythonDispatchMode        29.47%     674.637us        91.85%       2.103ms     191.145us       0.000us         0.00%      59.487us       5.408us     315.00 KB           8 B     684.00 KB           0 B            11  
                                Activity Buffer Request        26.04%     596.072us        26.04%     596.072us     596.072us       3.424us         6.11%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        15.13%     346.307us        15.13%     346.307us      69.261us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         8.63%     197.561us         8.63%     197.561us      98.781us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         3.70%      84.767us        15.52%     355.308us      88.827us      17.728us        31.62%      35.456us       8.864us           0 B           0 B     426.00 KB     213.00 KB             4  
                                         aten::_softmax         2.53%      57.822us         6.17%     141.171us      70.586us       2.111us         3.77%       4.222us       2.111us           0 B           0 B     111.00 KB      55.50 KB             2  
                                              aten::cat         1.90%      43.513us        83.55%       1.913ms     956.308us       3.424us         6.11%      13.696us       6.848us           0 B           0 B     630.00 KB     315.00 KB             2  
                                            aten::copy_         1.48%      33.772us        10.78%     246.869us     123.434us      30.784us        54.91%      30.784us      15.392us           0 B           0 B           0 B           0 B             2  
                                              aten::div         1.40%      32.128us         5.74%     131.389us      65.695us       2.016us         3.60%       4.032us       2.016us          -8 B          -8 B     111.00 KB      55.50 KB             2  
                                         aten::_to_copy         1.31%      30.045us        32.33%     740.166us     185.041us       0.000us         0.00%      61.568us      15.392us     630.00 KB           0 B      90.00 KB           0 B             4  
                                    aten::empty_strided         1.20%      27.565us         1.20%      27.565us      13.783us       0.000us         0.00%       0.000us       0.000us     315.00 KB     315.00 KB      45.00 KB      45.00 KB             2  
                                               aten::to         1.14%      26.166us        20.62%     472.054us     157.351us       0.000us         0.00%      30.784us      10.261us     315.00 KB           0 B      45.00 KB           0 B             3  
                                            aten::split         0.84%      19.138us         7.10%     162.486us      81.243us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.68%      15.536us         0.68%      15.536us       7.768us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.64%      14.577us         0.64%      14.577us       4.859us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::permute         0.49%      11.287us         2.35%      53.882us      26.941us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.43%       9.900us         5.77%     132.001us     132.001us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.43%       9.856us         0.43%       9.856us       4.928us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.40%       9.100us         0.99%      22.616us      11.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::lift_fresh         0.35%       8.037us         4.44%     101.599us      50.799us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.34%       7.785us         1.33%      30.401us      15.200us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.33%       7.460us        11.50%     263.228us     131.614us       0.000us         0.00%      17.728us       8.864us           0 B           0 B     213.00 KB           0 B             2  
                                           aten::detach         0.25%       5.690us         2.48%      56.680us      18.893us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.24%       5.500us         2.23%      50.990us      25.495us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.15%       3.407us         2.28%      52.097us      52.097us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.14%       3.237us         5.10%     116.766us     116.766us       0.000us         0.00%       2.111us       2.111us           0 B           0 B      55.50 KB           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.12%       2.839us         0.12%       2.839us       2.839us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.11%       2.407us         0.17%       3.934us       3.934us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.07%       1.527us         0.07%       1.527us       1.527us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.05%       1.057us         0.05%       1.057us       1.057us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.535us         0.02%       0.535us       0.535us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         6.11%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      25.184us        44.92%      25.184us      25.184us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -314.99 KB    -314.99 KB    -426.00 KB    -426.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.600us         9.99%       5.600us       5.600us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.576us        15.30%       8.576us       8.576us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         3.60%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.111us         3.77%       2.111us       2.111us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.152us        16.32%       9.152us       9.152us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.289ms
Self CUDA time total: 56.063us


--- Iteration 7 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        46.18%       1.500ms        46.18%       1.500ms       1.500ms       3.232us         5.96%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        21.65%     703.388us        94.33%       3.064ms     278.551us       0.000us         0.00%      57.474us       5.225us     312.00 KB           8 B     678.00 KB           0 B            11  
                                       cudaLaunchKernel        10.86%     352.688us        10.86%     352.688us      70.538us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         5.94%     192.937us         5.94%     192.937us      96.468us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         3.15%     102.331us        12.46%     404.678us     101.169us      16.352us        30.15%      32.704us       8.176us           0 B           0 B     422.00 KB     211.00 KB             4  
                                         aten::_softmax         1.88%      60.925us         4.40%     143.000us      71.500us       2.145us         3.95%       4.290us       2.145us           0 B           0 B     110.00 KB      55.00 KB             2  
                                              aten::cat         1.41%      45.896us       115.07%       3.738ms       1.869ms       3.232us         5.96%      12.928us       6.464us           0 B           0 B     624.00 KB     312.00 KB             2  
                                              aten::div         1.09%      35.507us         4.37%     141.972us      70.986us       1.888us         3.48%       3.776us       1.888us          -8 B          -8 B     110.00 KB      55.00 KB             2  
                                         aten::_to_copy         1.00%      32.531us        22.80%     740.685us     185.171us       0.000us         0.00%      61.250us      15.313us     624.00 KB           0 B      90.00 KB           0 B             4  
                                    aten::empty_strided         0.94%      30.530us         0.94%      30.530us      15.265us       0.000us         0.00%       0.000us       0.000us     312.00 KB     312.00 KB      45.00 KB      45.00 KB             2  
                                            aten::copy_         0.92%      29.747us         7.49%     243.316us     121.658us      30.625us        56.46%      30.625us      15.313us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.64%      20.632us         0.64%      20.632us      10.316us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::split         0.61%      19.881us         5.18%     168.247us      84.123us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.45%      14.527us         0.45%      14.527us       4.842us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                               aten::to         0.36%      11.845us        14.08%     457.372us     152.457us       0.000us         0.00%      30.625us      10.208us     312.00 KB           0 B      45.00 KB           0 B             3  
                                  cudaDeviceSynchronize         0.34%      11.068us         0.34%      11.068us       5.534us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.33%      10.594us         1.69%      55.055us      27.528us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.31%       9.993us         4.25%     137.894us     137.894us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::lift_fresh         0.28%       9.021us         3.38%     109.869us      54.934us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.27%       8.850us         0.69%      22.292us      11.146us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.25%       8.106us         0.94%      30.398us      15.199us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.25%       8.041us         9.09%     295.297us     147.648us       0.000us         0.00%      16.352us       8.176us           0 B           0 B     211.00 KB           0 B             2  
                                           aten::detach         0.18%       5.788us         1.73%      56.193us      18.731us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.17%       5.530us         1.55%      50.405us      25.203us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
