--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                 detach         0.10%      14.167us         0.10%      14.167us       2.024us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zero_         0.10%      14.051us         8.81%       1.273ms     318.372us       0.000us         0.00%       8.832us       2.208us           0 B           0 B           0 B           0 B             4  
                                          aten::softmax         0.09%      12.663us         2.32%     335.309us     111.770us       0.000us         0.00%       9.376us       3.125us           0 B           0 B     119.00 KB           0 B             3  
                                           aten::detach         0.08%      11.757us         0.18%      25.924us       3.703us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.08%      11.670us         0.08%      11.670us       1.945us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaDeviceSynchronize         0.08%      11.357us         0.08%      11.357us       5.678us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.08%      11.355us         1.13%     162.698us      54.233us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                     aten::linalg_solve         0.08%      11.227us         3.85%     556.640us     556.640us       0.000us         0.00%     123.520us     123.520us           0 B           0 B      31.00 KB        -512 B             1  
                                       aten::linalg_svd         0.07%      10.588us        82.14%      11.875ms       5.937ms       0.000us         0.00%       8.387ms       4.194ms           0 B           0 B     443.00 KB           0 B             2  
                                            aten::clone         0.07%       9.630us         0.51%      74.315us      37.157us       0.000us         0.00%       6.592us       3.296us           0 B           0 B     314.00 KB           0 B             2  
                                               aten::mT         0.07%       9.623us         0.27%      39.142us       6.524us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                      aten::as_strided_         0.05%       7.079us         0.05%       7.079us       3.539us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::view_as         0.05%       6.803us         0.08%      11.810us       3.937us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::transpose_         0.04%       6.468us         0.09%      13.547us       6.774us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.04%       6.011us         0.47%      67.623us      22.541us       0.000us         0.00%       4.225us       1.408us           0 B           0 B           0 B           0 B             3  
                                          aten::resize_         0.04%       5.729us         0.04%       5.729us       5.729us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       8.00 KB       8.00 KB             1  
                                       aten::empty_like         0.04%       5.718us         0.11%      16.136us       8.068us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     314.00 KB           0 B             2  
                                        cudaEventRecord         0.04%       5.676us         0.04%       5.676us       2.838us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::view         0.03%       5.007us         0.03%       5.007us       1.669us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                  aten::linalg_solve_ex         0.03%       4.650us         2.82%     408.089us     408.089us       0.000us         0.00%     118.976us     118.976us           0 B           0 B      31.50 KB           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         0.06%       4.960us       1.653us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.992us         0.10%       8.992us       2.997us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.241us         0.12%      10.241us       1.138us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.488us         0.13%      11.488us       1.276us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     908.667us        10.59%     908.667us     454.333us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       8.736us         0.10%       8.736us       1.456us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.177ms        13.72%       1.177ms       4.599us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     927.141us        10.80%     927.141us       3.622us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.231us         0.04%       3.231us       1.616us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.561us         0.08%       6.561us       3.281us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       6.143us         0.07%       6.143us       3.072us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.167us         0.36%      31.167us       1.417us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.744us         0.04%       3.744us       1.872us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      27.104us         0.32%      27.104us       6.776us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.880us         0.41%      34.880us       2.180us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      24.575us         0.29%      24.575us       1.536us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.800ms        44.28%       3.800ms      38.780us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     794.427us         9.26%     794.427us       4.053us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     490.528us         5.72%     490.528us       5.005us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.136us         0.04%       3.136us       1.568us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         0.04%       3.424us       1.712us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.496us         0.03%       2.496us       1.248us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         0.06%       5.120us       2.560us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.128us         0.05%       4.128us       2.064us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         0.06%       5.056us       2.528us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.720us         0.03%       2.720us       1.360us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.04%       3.296us       1.648us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.320us         0.19%      16.320us       1.360us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      24.160us         0.28%      24.160us      12.080us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.729us         0.11%       9.729us       2.432us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.616us         0.04%       3.616us       1.808us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      27.968us         0.33%      27.968us       9.323us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.928us         0.06%       4.928us       2.464us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.199us         0.08%       7.199us       2.400us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.225us         0.05%       4.225us       1.408us           0 B           0 B           0 B           0 B             3  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us          32 B          32 B    -442.00 KB    -442.00 KB            18  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      19.648us         0.23%      19.648us       9.824us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.792us         0.07%       5.792us       1.931us           0 B           0 B           0 B           0 B             3  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.696us         0.07%       5.696us       2.848us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       9.024us         0.11%       9.024us       9.024us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.680us         0.04%       3.680us       3.680us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.02%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.856us         0.02%       1.856us       1.856us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.905us         0.05%       3.905us       1.953us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.02%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
                         xxtrf4_set_info_ker(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.02%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void getrf_pivot<getrf_params_<float, 64, 1, 64, 64,...         0.00%       0.000us         0.00%       0.000us       0.000us      57.536us         0.67%      57.536us      57.536us           0 B           0 B           0 B           0 B             1  
void ipiv_lower_small<float, 64>(int, void*, int, lo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.623us         0.08%       6.623us       6.623us           0 B           0 B           0 B           0 B             1  
        void create_pivot_v2<64>(int, int*, long*, int)         0.00%       0.000us         0.00%       0.000us       0.000us       5.409us         0.06%       5.409us       5.409us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.457ms
Self CUDA time total: 8.583ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        38.11%       5.658ms        38.11%       5.658ms     152.921us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                       cudaLaunchKernel        27.38%       4.065ms        27.38%       4.065ms       3.958us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1027  
                                Activity Buffer Request        10.00%       1.484ms        10.00%       1.484ms       1.484ms       1.632us         0.02%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         8.14%       1.209ms        95.99%      14.253ms     593.892us       0.000us         0.00%       8.345ms     347.695us           0 B          40 B       1.01 MB           0 B            24  
                                      aten::_linalg_svd         6.08%     903.216us       163.51%      24.279ms       6.070ms       8.123ms        97.36%      16.296ms       4.074ms           0 B          -8 B     882.00 KB     128.00 KB             4  
                                               aten::mm         1.60%     237.468us         6.33%     939.189us      93.919us      48.160us         0.58%      96.320us       9.632us           0 B           0 B     593.00 KB     296.50 KB            10  
                                         aten::_softmax         1.19%     176.053us         2.84%     421.106us      70.184us       9.536us         0.11%      19.072us       3.179us           0 B           0 B     236.00 KB     118.00 KB             6  
                                 aten::_linalg_solve_ex         0.72%     106.235us         4.75%     704.939us     352.470us       0.000us         0.00%     235.456us     117.728us           0 B           0 B      63.00 KB      31.50 KB             2  
                                            aten::copy_         0.64%      95.107us         1.54%     228.716us      19.060us      24.833us         0.30%      24.833us       2.069us           0 B           0 B           0 B           0 B            12  
                                              aten::div         0.62%      91.510us         2.50%     370.794us      61.799us       5.664us         0.07%      11.328us       1.888us         -24 B         -24 B     236.00 KB     118.00 KB             6  
                                  cudaStreamSynchronize         0.44%      65.719us         0.44%      65.719us       2.629us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.34%      49.844us        14.14%       2.099ms     419.831us       8.352us         0.10%       9.984us       1.997us           0 B           0 B           0 B           0 B             5  
                                              aten::mul         0.31%      45.327us         1.40%     208.254us      52.064us       4.192us         0.05%       8.384us       2.096us         -16 B         -16 B      32.00 KB      16.00 KB             4  
                                              aten::any         0.29%      42.863us         1.19%     176.632us      58.877us       0.000us         0.00%      11.841us       3.947us           0 B           0 B       1.50 KB           0 B             3  
                                  aten::linalg_lu_solve         0.26%      38.328us         0.78%     115.725us     115.725us      37.600us         0.45%      41.472us      41.472us           0 B           0 B           0 B        -512 B             1  
                                        cudaMemsetAsync         0.25%      37.599us         0.25%      37.599us       4.178us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                              aten::linalg_lu_factor_ex         0.23%      34.520us         0.84%     124.242us     124.242us      74.720us         0.90%      76.256us      76.256us           0 B           0 B           0 B           0 B             1  
                                              aten::eye         0.21%      31.818us         1.93%     286.789us      95.596us       0.000us         0.00%      11.136us       3.712us           0 B           0 B      24.00 KB           0 B             3  
                                            aten::empty         0.21%      30.698us         0.21%      30.698us       5.116us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     313.50 KB     313.50 KB             6  
                                          aten::permute         0.20%      29.503us         1.10%     163.958us      27.326us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::slice         0.20%      29.067us         0.94%     140.184us      35.046us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                    aten::empty_strided         0.18%      26.430us         0.18%      26.430us       5.286us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.50 KB       1.50 KB             5  
                                         aten::_to_copy         0.17%      25.142us         1.09%     161.464us      32.293us       0.000us         0.00%      10.432us       2.086us           8 B           0 B       1.50 KB           0 B             5  
                              aten::_local_scalar_dense         0.17%      24.728us         0.42%      62.871us      20.957us       4.449us         0.05%       4.449us       1.483us           0 B           0 B           0 B           0 B             3  
                                              aten::add         0.16%      23.355us         0.62%      92.280us      46.140us       2.719us         0.03%       5.438us       2.719us           0 B           0 B      16.00 KB       8.00 KB             2  
                                               aten::to         0.15%      22.080us         1.24%     183.544us      18.354us       0.000us         0.00%      10.432us       1.043us           8 B           0 B       1.50 KB           0 B            10  
                             aten::_linalg_check_errors         0.14%      20.646us         2.79%     414.383us     103.596us       0.000us         0.00%      21.218us       5.305us           0 B           0 B           0 B      -1.50 KB             4  
                                           aten::matmul         0.13%      19.024us         4.59%     681.906us     136.381us       0.000us         0.00%      48.160us       9.632us           0 B           0 B     296.50 KB           0 B             5  
                                        aten::transpose         0.12%      17.404us         0.17%      25.108us       4.185us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                       aten::as_strided         0.12%      17.401us         0.12%      17.401us       1.450us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                     aten::linalg_solve         0.11%      16.260us         4.00%     594.483us     594.483us       0.000us         0.00%     122.656us     122.656us           0 B           0 B      31.00 KB        -512 B             1  
                                                 detach         0.09%      13.318us         0.09%      13.318us       1.903us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zeros         0.09%      13.202us        14.10%       2.094ms     698.001us       0.000us         0.00%       6.272us       2.091us           0 B           0 B       1.50 KB           0 B             3  
                                          aten::softmax         0.08%      12.127us         2.33%     346.397us     115.466us       0.000us         0.00%       9.536us       3.179us           0 B           0 B     118.00 KB           0 B             3  
                                  cudaDeviceSynchronize         0.08%      12.059us         0.08%      12.059us       6.029us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.08%      11.487us        14.08%       2.090ms     522.550us       0.000us         0.00%       8.160us       2.040us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.07%      10.424us         0.07%      10.424us       1.737us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                           aten::detach         0.07%       9.858us         0.16%      23.176us       3.311us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                          aten::numpy_T         0.07%       9.743us         1.06%     157.456us      52.485us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                            aten::clone         0.06%       8.898us         0.42%      62.922us      31.461us       0.000us         0.00%       6.144us       3.072us           0 B           0 B     312.00 KB           0 B             2  
                                  aten::linalg_solve_ex         0.06%       8.818us         2.86%     424.802us     424.802us       0.000us         0.00%     117.728us     117.728us           0 B           0 B      31.50 KB           0 B             1  
                                       aten::linalg_svd         0.06%       8.713us        82.79%      12.292ms       6.146ms       0.000us         0.00%       8.148ms       4.074ms           0 B           0 B     441.00 KB           0 B             2  
                                               aten::mT         0.06%       8.675us         0.23%      33.783us       5.630us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                          aten::view_as         0.05%       7.272us         0.08%      11.939us       3.980us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                      aten::as_strided_         0.05%       6.771us         0.05%       6.771us       3.385us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.04%       6.400us         0.47%      69.271us      23.090us       0.000us         0.00%       4.449us       1.483us           0 B           0 B           0 B           0 B             3  
                                       aten::transpose_         0.04%       6.335us         0.09%      13.106us       6.553us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::resize_         0.04%       5.965us         0.04%       5.965us       5.965us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       8.00 KB       8.00 KB             1  
                                       aten::empty_like         0.04%       5.449us         0.11%      15.661us       7.830us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.00 KB           0 B             2  
                                        cudaEventRecord         0.03%       4.964us         0.03%       4.964us       2.482us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::view         0.03%       4.667us         0.03%       4.667us       1.556us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.640us         0.06%       4.640us       1.547us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.512us         0.10%       8.512us       2.837us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.080us         0.12%      10.080us       1.120us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.424us         0.14%      11.424us       1.269us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     890.809us        10.68%     890.809us     445.405us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       9.216us         0.11%       9.216us       1.536us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.152ms        13.81%       1.152ms       4.501us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     906.650us        10.87%     906.650us       3.542us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.04%       3.232us       1.616us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.624us         0.08%       6.624us       3.312us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       6.272us         0.08%       6.272us       3.136us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.169us         0.37%      31.169us       1.417us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.712us         0.04%       3.712us       1.856us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      26.655us         0.32%      26.655us       6.664us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.720us         0.42%      34.720us       2.170us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      23.965us         0.29%      23.965us       1.498us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.704ms        44.39%       3.704ms      37.795us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     755.772us         9.06%     755.772us       3.856us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     453.436us         5.43%     453.436us       4.627us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.04%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.519us         0.04%       3.519us       1.760us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       1.264us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.152us         0.06%       5.152us       2.576us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.416us         0.05%       4.416us       2.208us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.896us         0.06%       4.896us       2.448us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.03%       2.688us       1.344us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.04%       3.264us       1.632us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.578us         0.20%      16.578us       1.382us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.520us         0.28%      23.520us      11.760us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.600us         0.12%       9.600us       2.400us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.04%       3.296us       1.648us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      27.489us         0.33%      27.489us       9.163us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.542us         0.05%       4.542us       2.271us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.488us         0.09%       7.488us       2.496us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.449us         0.05%       4.449us       1.483us           0 B           0 B           0 B           0 B             3  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us          32 B          32 B    -439.00 KB    -439.00 KB            18  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      19.424us         0.23%      19.424us       9.712us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.664us         0.07%       5.664us       1.888us           0 B           0 B           0 B           0 B             3  
