--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.328us         0.08%       3.328us       1.664us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.624us         0.26%      10.624us      10.624us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -1.83 MB      -1.83 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.832us         0.21%       8.832us       8.832us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.031us         0.10%       4.031us       4.031us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      11.711us         0.28%      11.711us      11.711us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.944us         0.07%       2.944us       2.944us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.08%       3.264us       3.264us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.368us         0.15%       6.368us       6.368us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.552us         0.28%      11.552us      11.552us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.783ms
Self CUDA time total: 4.140ms


--- Iteration 2 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        34.18%       3.054ms        34.18%       3.054ms       5.977us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           511  
                                        cudaMemcpyAsync        24.18%       2.160ms        24.18%       2.160ms     127.064us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        16.42%       1.467ms        16.42%       1.467ms       1.467ms       1.920us         0.05%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         9.87%     881.370us        97.33%       8.696ms     579.732us       0.000us         0.00%       4.209ms     280.603us           0 B           8 B       2.84 MB           0 B            15  
                                      aten::_linalg_svd         5.59%     499.552us       164.74%      14.718ms       7.359ms       4.125ms        98.04%       8.279ms       4.140ms           0 B          -4 B     443.00 KB      64.00 KB             2  
                                               aten::mm         2.14%     190.752us         8.84%     789.651us      98.706us      46.654us         1.11%      93.308us      11.664us           0 B           0 B       1.47 MB     755.00 KB             8  
                                         aten::_softmax         0.84%      74.902us         1.80%     161.094us      80.547us       7.200us         0.17%      14.400us       7.200us           0 B           0 B     771.00 KB     385.50 KB             2  
                                            aten::copy_         0.66%      58.979us         1.40%     125.459us      25.092us      11.360us         0.27%      11.360us       2.272us           0 B           0 B           0 B           0 B             5  
                                            aten::fill_         0.46%      40.693us        23.53%       2.103ms     700.848us       5.472us         0.13%       7.392us       2.464us           0 B           0 B           0 B           0 B             3  
                                            aten::slice         0.45%      40.562us         2.48%     221.198us      36.866us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::div         0.45%      40.505us         1.65%     147.316us      73.658us       2.784us         0.07%       5.568us       2.784us          -8 B          -8 B     771.00 KB     385.50 KB             2  
                                            aten::empty         0.38%      34.303us         0.38%      34.303us       8.576us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     551.00 KB     551.00 KB             4  
                                  cudaStreamSynchronize         0.38%      34.071us         0.38%      34.071us       2.839us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.33%      29.789us         1.27%     113.681us      56.841us       3.104us         0.07%       6.208us       3.104us           0 B           0 B     771.00 KB     385.50 KB             2  
                                        cudaMemsetAsync         0.27%      23.939us         0.27%      23.939us       5.985us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                             aten::triu         0.25%      22.567us         1.20%     107.555us      53.778us       4.192us         0.10%       8.384us       4.192us           0 B           0 B     771.00 KB     385.50 KB             2  
                                              aten::any         0.23%      20.794us         0.87%      77.302us      77.302us       0.000us         0.00%       4.704us       4.704us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.22%      19.301us         6.57%     586.539us     146.635us       0.000us         0.00%      46.654us      11.664us           0 B           0 B     755.00 KB           0 B             4  
                                         aten::_to_copy         0.18%      16.241us         1.02%      91.249us      45.625us       0.000us         0.00%       4.640us       2.320us           4 B           0 B         512 B           0 B             2  
                                       aten::diag_embed         0.18%      16.119us         2.33%     208.322us     104.161us       0.000us         0.00%       7.808us       3.904us           0 B           0 B      16.00 KB           0 B             2  
                                             aten::full         0.17%      14.842us         1.82%     162.895us      81.448us       0.000us         0.00%       3.008us       1.504us           0 B           0 B     771.00 KB           0 B             2  
                                            aten::zeros         0.16%      14.137us        23.71%       2.118ms       1.059ms       0.000us         0.00%       5.888us       2.944us           0 B           0 B       8.50 KB           0 B             2  
                                  cudaDeviceSynchronize         0.16%      14.088us         0.16%      14.088us       7.044us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         0.16%      14.024us         0.16%      14.024us       7.012us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                              aten::_local_scalar_dense         0.15%      13.079us         0.30%      26.632us      26.632us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                          aten::permute         0.15%      12.957us         0.71%      63.743us      31.871us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.13%      11.955us         0.13%      11.955us       1.708us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.10%       9.092us         0.10%       9.092us       3.031us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                        aten::transpose         0.10%       8.888us         0.14%      12.448us       6.224us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.10%       8.836us        23.36%       2.087ms       1.044ms       0.000us         0.00%       5.888us       2.944us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.10%       8.712us         1.30%     116.055us     116.055us       0.000us         0.00%       6.240us       6.240us           0 B           0 B           0 B        -512 B             1  
                                       aten::linalg_svd         0.08%       7.418us        83.03%       7.418ms       7.418ms       0.000us         0.00%       4.140ms       4.140ms           0 B           0 B     221.50 KB           0 B             1  
                                               aten::to         0.08%       6.760us         1.10%      98.009us      49.005us       0.000us         0.00%       4.640us       2.320us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.07%       6.602us         0.53%      46.969us      46.969us       0.000us         0.00%       3.392us       3.392us           0 B           0 B     157.00 KB           0 B             1  
                                          aten::softmax         0.06%       5.560us         1.56%     139.783us     139.783us       0.000us         0.00%       7.200us       7.200us           0 B           0 B     385.50 KB           0 B             1  
                                               aten::mT         0.05%       4.795us         0.19%      17.243us       8.621us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.05%       4.780us         0.05%       4.780us       4.780us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.05%       4.582us         0.68%      61.100us      61.100us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.05%       4.521us         0.06%       5.794us       5.794us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.05%       4.361us         0.08%       6.804us       6.804us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.05%       4.279us         0.05%       4.279us       4.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.05%       4.277us         1.46%     130.713us     130.713us       0.000us         0.00%       3.904us       3.904us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::transpose_         0.05%       4.171us         0.10%       8.951us       8.951us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.04%       3.812us         0.04%       3.812us       3.812us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.04%       3.756us         0.13%      11.387us      11.387us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     157.00 KB           0 B             1  
                                             aten::item         0.04%       3.409us         0.34%      30.041us      30.041us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.03%       2.443us         0.03%       2.443us       2.443us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.02%       2.088us         0.07%       5.900us       5.900us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.05%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.248us         0.12%       5.248us       2.624us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.11%       4.480us       1.120us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.088us         0.12%       5.088us       1.272us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     450.940us        10.72%     450.940us     450.940us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.089us         0.12%       5.089us       1.696us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     585.374us        13.91%     585.374us       4.573us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     450.644us        10.71%     450.644us       3.521us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.697us         0.04%       1.697us       1.697us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.647us         0.09%       3.647us       3.647us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.744us         0.09%       3.744us       3.744us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.839us         0.38%      15.839us       1.440us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      13.888us         0.33%      13.888us       6.944us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.376us         0.41%      17.376us       2.172us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.480us         0.30%      12.480us       1.560us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.864ms        44.30%       1.864ms      38.035us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     392.861us         9.34%     392.861us       4.009us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     242.943us         5.77%     242.943us       4.958us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.312us         0.03%       1.312us       1.312us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.008us         0.07%       3.008us       3.008us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.06%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.040us         0.07%       3.040us       3.040us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.03%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.759us         0.04%       1.759us       1.759us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.007us         0.17%       7.007us       1.401us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      11.904us         0.28%      11.904us      11.904us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.832us         0.11%       4.832us       2.416us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.911us         0.26%      10.911us      10.911us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.336us         0.15%       6.336us       3.168us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.08%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552us         0.08%       3.552us       1.776us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.048us         0.24%      10.048us      10.048us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.16 MB      -2.16 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.992us         0.21%       8.992us       8.992us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.192us         0.10%       4.192us       4.192us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.831us         0.30%      12.831us      12.831us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.784us         0.07%       2.784us       2.784us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.07%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       7.200us         0.17%       7.200us       7.200us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.423us         0.27%      11.423us      11.423us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.934ms
Self CUDA time total: 4.207ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        33.47%       3.191ms        33.47%       3.191ms       6.245us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           511  
                                        cudaMemcpyAsync        23.31%       2.222ms        23.31%       2.222ms     130.696us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        15.37%       1.465ms        15.37%       1.465ms       1.465ms       1.952us         0.05%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        10.90%       1.039ms        96.95%       9.242ms     616.150us       0.000us         0.00%       4.248ms     283.224us           0 B           8 B       2.81 MB           0 B            15  
                                      aten::_linalg_svd         5.89%     561.406us       161.56%      15.402ms       7.701ms       4.164ms        98.06%       8.358ms       4.179ms           0 B          -4 B     441.00 KB      64.00 KB             2  
                                               aten::mm         2.07%     197.149us         8.95%     853.511us     106.689us      46.336us         1.09%      92.672us      11.584us           0 B           0 B       1.46 MB     747.50 KB             8  
                                         aten::_softmax         0.93%      88.520us         2.02%     192.557us      96.279us       7.680us         0.18%      15.360us       7.680us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::copy_         0.74%      70.233us         1.71%     163.471us      32.694us      11.584us         0.27%      11.584us       2.317us           0 B           0 B           0 B           0 B             5  
                                            aten::fill_         0.59%      56.453us        22.96%       2.188ms     729.457us       5.377us         0.13%       7.329us       2.443us           0 B           0 B           0 B           0 B             3  
                                              aten::div         0.47%      44.894us         1.87%     178.062us      89.031us       2.656us         0.06%       5.312us       2.656us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::slice         0.47%      44.570us         2.58%     246.084us      41.014us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.39%      37.225us         0.39%      37.225us       3.102us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::empty         0.38%      35.984us         0.38%      35.984us       8.996us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     545.00 KB     545.00 KB             4  
                                              aten::add         0.34%      32.773us         1.41%     134.197us      67.099us       3.200us         0.08%       6.400us       3.200us           0 B           0 B     761.00 KB     380.50 KB             2  
                                              aten::any         0.29%      27.494us         1.06%     101.018us     101.018us       0.000us         0.00%       4.864us       4.864us           0 B           0 B         512 B           0 B             1  
                                             aten::triu         0.27%      26.127us         1.40%     133.911us      66.956us       4.192us         0.10%       8.384us       4.192us           0 B           0 B     761.00 KB     380.50 KB             2  
                                  cudaDeviceSynchronize         0.27%      25.791us         0.27%      25.791us      12.896us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                        cudaMemsetAsync         0.25%      24.293us         0.25%      24.293us       6.073us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                              aten::_local_scalar_dense         0.23%      22.156us         0.42%      40.200us      40.200us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                           aten::matmul         0.23%      21.829us         6.62%     630.823us     157.706us       0.000us         0.00%      46.336us      11.584us           0 B           0 B     747.50 KB           0 B             4  
                                         aten::_to_copy         0.23%      21.568us         1.22%     115.874us      57.937us       0.000us         0.00%       4.768us       2.384us           4 B           0 B         512 B           0 B             2  
                                       aten::diag_embed         0.21%      20.241us         2.66%     253.546us     126.773us       0.000us         0.00%       7.490us       3.745us           0 B           0 B      16.00 KB           0 B             2  
                                            aten::zeros         0.21%      20.169us        23.22%       2.214ms       1.107ms       0.000us         0.00%       5.793us       2.897us           0 B           0 B       8.50 KB           0 B             2  
                                             aten::full         0.17%      16.422us         1.89%     179.872us      89.936us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     761.00 KB           0 B             2  
                                            aten::clone         0.16%      15.592us         0.73%      69.137us      69.137us       0.000us         0.00%       3.328us       3.328us           0 B           0 B     156.00 KB           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.16%      15.025us         0.16%      15.025us       5.008us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                             aten::_linalg_check_errors         0.15%      14.272us         1.70%     161.767us     161.767us       0.000us         0.00%       6.400us       6.400us           0 B           0 B           0 B        -512 B             1  
                                    aten::empty_strided         0.15%      14.228us         0.15%      14.228us       7.114us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                            aten::zero_         0.14%      13.448us        22.83%       2.177ms       1.088ms       0.000us         0.00%       5.793us       2.897us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.13%      12.761us         0.76%      72.555us      36.278us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.13%      12.644us         0.13%      12.644us       1.806us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::linalg_svd         0.12%      11.764us        81.74%       7.792ms       7.792ms       0.000us         0.00%       4.179ms       4.179ms           0 B           0 B     220.50 KB           0 B             1  
                                        aten::transpose         0.12%      11.663us         0.16%      15.557us       7.779us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.12%      11.306us         1.79%     170.603us     170.603us       0.000us         0.00%       7.680us       7.680us           0 B           0 B     380.50 KB           0 B             1  
                                               aten::to         0.12%      11.175us         1.33%     127.049us      63.524us       0.000us         0.00%       4.768us       2.384us           4 B           0 B         512 B           0 B             2  
                                             aten::diag         0.11%      10.562us         1.71%     163.101us     163.101us       0.000us         0.00%       3.745us       3.745us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::transpose_         0.11%      10.014us         0.16%      15.054us      15.054us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.09%       8.822us         0.78%      74.356us      74.356us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.08%       7.739us         0.24%      23.296us      11.648us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.07%       6.277us         0.49%      46.477us      46.477us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.06%       6.029us         0.09%       8.683us       8.683us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::as_strided_         0.05%       5.040us         0.05%       5.040us       5.040us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.05%       4.697us         0.05%       4.697us       4.697us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.05%       4.599us         0.06%       5.946us       5.946us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.05%       4.558us         0.13%      12.225us      12.225us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                                 detach         0.04%       4.239us         0.04%       4.239us       4.239us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.03%       2.654us         0.03%       2.654us       2.654us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.02%       2.068us         0.07%       6.307us       6.307us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.05%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.184us         0.12%       5.184us       2.592us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.448us         0.10%       4.448us       1.112us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         0.12%       5.120us       1.280us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     445.245us        10.49%     445.245us     445.245us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         0.12%       4.960us       1.653us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     578.139us        13.61%     578.139us       4.517us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     449.124us        10.58%     449.124us       3.509us           0 B           0 B           0 B           0 B           128  
