--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::detach         0.06%       2.252us         0.16%       5.932us       5.932us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.816us         4.89%       2.816us       1.408us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         4.39%       2.528us       2.528us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.767us         8.27%       4.767us       4.767us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         6.55%       3.776us       1.259us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.984us        10.38%       5.984us       2.992us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.256us        14.33%       8.256us       8.256us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         3.33%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         8.61%       4.960us       4.960us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         4.66%       2.688us       2.688us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.376us         9.33%       5.376us       5.376us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.200us        19.43%      11.200us      11.200us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.361us         5.83%       3.361us       3.361us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.738ms
Self CUDA time total: 57.632us


--- Iteration 4 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.52%     797.542us        26.52%     797.542us      49.846us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        25.28%     760.362us        89.46%       2.691ms     224.231us       0.000us         0.00%      60.481us       5.040us           0 B           0 B       2.17 MB           0 B            12  
                                Activity Buffer Request        19.80%     595.613us        19.80%     595.613us     595.613us       1.664us         2.83%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
                                               aten::mm         5.17%     155.370us        18.42%     554.120us     138.530us      22.848us        38.85%      45.696us      11.424us           0 B           0 B       1.07 MB     545.50 KB             4  
                                              aten::mul         4.27%     128.345us        92.41%       2.779ms     694.861us       3.104us         5.28%       9.536us       2.384us           0 B           0 B     630.00 KB     315.00 KB             4  
                                    aten::_safe_softmax         2.93%      88.255us        14.84%     446.358us     223.179us       0.000us         0.00%      34.752us      17.376us           0 B           0 B     776.00 KB     -98.00 KB             2  
               aten::_scaled_dot_product_attention_math         2.79%      83.812us        98.26%       2.956ms       2.956ms       0.000us         0.00%      60.481us      60.481us           0 B           0 B     703.00 KB      -1.48 MB             1  
                                            aten::where         2.03%      61.097us        13.04%     392.120us      98.030us       6.369us        10.83%      14.883us       3.721us           0 B           0 B       1.14 MB        -512 B             4  
                     aten::scaled_dot_product_attention         1.32%      39.790us        99.59%       2.995ms       2.995ms       0.000us         0.00%      60.481us      60.481us           0 B           0 B     703.00 KB           0 B             1  
                                            aten::fill_         1.18%      35.342us         2.88%      86.531us      21.633us       6.463us        10.99%       6.463us       1.616us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         1.09%      32.789us         1.09%      32.789us       6.558us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      98.50 KB      98.50 KB             5  
                                              aten::add         1.07%      32.044us         5.11%     153.757us      76.879us       2.208us         3.75%       4.416us       2.208us           0 B           0 B     776.00 KB     388.00 KB             2  
                                             aten::tril         1.01%      30.296us         4.53%     136.178us      68.089us       4.385us         7.46%       8.770us       4.385us           0 B           0 B     194.00 KB      97.00 KB             2  
                                              aten::all         0.78%      23.477us         1.47%      44.362us      44.362us       5.600us         9.52%       5.600us       5.600us           0 B           0 B         512 B         512 B             1  
                                    aten::scalar_tensor         0.73%      21.907us         8.01%     240.798us      48.160us       0.000us         0.00%       6.368us       1.274us           0 B           0 B       2.50 KB           0 B             5  
                                             aten::ones         0.58%      17.464us         7.71%     231.746us     115.873us       0.000us         0.00%       5.310us       2.655us           0 B           0 B     194.00 KB           0 B             2  
                                         aten::_softmax         0.49%      14.855us         0.91%      27.441us      27.441us       4.960us         8.43%       4.960us       4.960us           0 B           0 B     388.00 KB     388.00 KB             1  
                                         aten::isneginf         0.49%      14.598us         0.84%      25.207us      25.207us       2.880us         4.90%       2.880us       2.880us           0 B           0 B      97.00 KB      97.00 KB             1  
                                        aten::transpose         0.48%      14.568us         2.52%      75.850us      37.925us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.44%      13.154us         0.44%      13.154us      13.154us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.41%      12.431us         0.41%      12.431us       6.216us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.32%       9.708us        12.68%     381.396us     190.698us       0.000us         0.00%      22.848us      11.424us           0 B           0 B     545.50 KB           0 B             2  
                                          aten::resize_         0.21%       6.170us         0.21%       6.170us       6.170us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     388.00 KB     388.00 KB             1  
                                               aten::to         0.17%       4.964us         0.17%       4.964us       1.655us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.14%       4.330us         1.06%      31.771us      31.771us       0.000us         0.00%       4.960us       4.960us           0 B           0 B     388.00 KB           0 B             1  
                                       aten::as_strided         0.13%       3.988us         0.13%       3.988us       3.988us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.12%       3.696us         0.12%       3.696us       3.696us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.06%       1.760us         0.18%       5.456us       5.456us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         5.28%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.655us         4.51%       2.655us       2.655us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.385us         7.46%       4.385us       4.385us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.808us         6.47%       3.808us       1.269us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.369us        10.83%       6.369us       3.185us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.288us        14.09%       8.288us       8.288us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         3.75%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         8.43%       4.960us       4.960us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         4.90%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.600us         9.52%       5.600us       5.600us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.008us        18.72%      11.008us      11.008us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552us         6.04%       3.552us       3.552us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.008ms
Self CUDA time total: 58.817us


--- Iteration 5 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        34.57%       1.482ms        34.57%       1.482ms       1.482ms       1.441us         2.56%       1.441us       1.441us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        30.15%       1.293ms        30.15%       1.293ms      80.788us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        16.76%     718.505us        92.62%       3.971ms     330.937us       0.000us         0.00%      57.828us       4.819us           0 B           0 B       2.13 MB           0 B            12  
                                               aten::mm         2.87%     122.909us        11.83%     507.313us     126.828us      21.824us        38.70%      43.648us      10.912us           0 B           0 B       1.05 MB     536.50 KB             4  
                                              aten::mul         2.51%     107.731us       126.93%       5.442ms       1.360ms       2.785us         4.94%       8.452us       2.113us           0 B           0 B     624.00 KB     312.00 KB             4  
                                    aten::_safe_softmax         2.00%      85.768us        10.72%     459.466us     229.733us       0.000us         0.00%      33.538us      16.769us           0 B           0 B     761.00 KB     -96.50 KB             2  
               aten::_scaled_dot_product_attention_math         1.81%      77.462us        98.70%       4.232ms       4.232ms       0.000us         0.00%      57.828us      57.828us           0 B           0 B     692.50 KB      -1.45 MB             1  
                                            aten::where         1.43%      61.220us         9.31%     399.209us      99.802us       6.048us        10.73%      13.888us       3.472us           0 B           0 B       1.11 MB        -512 B             4  
                     aten::scaled_dot_product_attention         0.88%      37.838us        99.58%       4.270ms       4.270ms       0.000us         0.00%      57.828us      57.828us           0 B           0 B     692.50 KB           0 B             1  
                                              aten::add         0.85%      36.550us         3.28%     140.644us      70.322us       1.952us         3.46%       3.904us       1.952us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::fill_         0.80%      34.334us         1.87%      80.327us      20.082us       6.049us        10.73%       6.049us       1.512us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.73%      31.169us         0.73%      31.169us       6.234us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      97.00 KB      97.00 KB             5  
                                             aten::tril         0.69%      29.784us         3.34%     143.025us      71.513us       4.896us         8.68%       9.792us       4.896us           0 B           0 B     191.00 KB      95.50 KB             2  
                                              aten::all         0.56%      23.931us         1.07%      45.694us      45.694us       5.153us         9.14%       5.153us       5.153us           0 B           0 B         512 B         512 B             1  
                                    aten::scalar_tensor         0.53%      22.734us         5.43%     232.884us      46.577us       0.000us         0.00%       6.304us       1.261us           0 B           0 B       2.50 KB           0 B             5  
                                             aten::ones         0.47%      20.214us         5.02%     215.152us     107.576us       0.000us         0.00%       4.546us       2.273us           0 B           0 B     191.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.42%      17.928us         0.42%      17.928us       8.964us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::isneginf         0.34%      14.606us         0.64%      27.431us      27.431us       2.656us         4.71%       2.656us       2.656us           0 B           0 B      95.50 KB      95.50 KB             1  
                                        aten::transpose         0.34%      14.592us         1.79%      76.599us      38.300us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_softmax         0.34%      14.396us         0.67%      28.818us      28.818us       5.024us         8.91%       5.024us       5.024us           0 B           0 B     380.50 KB     380.50 KB             1  
                                           aten::matmul         0.23%      10.008us         8.30%     355.691us     177.845us       0.000us         0.00%      21.824us      10.912us           0 B           0 B     536.50 KB           0 B             2  
                                          aten::resize_         0.14%       6.037us         0.14%       6.037us       6.037us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     380.50 KB     380.50 KB             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.14%       5.895us         0.14%       5.895us       5.895us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.12%       5.148us         0.12%       5.148us       1.716us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.10%       4.421us         0.78%      33.239us      33.239us       0.000us         0.00%       5.024us       5.024us           0 B           0 B     380.50 KB           0 B             1  
                                       aten::as_strided         0.10%       4.330us         0.10%       4.330us       4.330us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.08%       3.405us         0.08%       3.405us       3.405us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.04%       1.897us         0.12%       5.302us       5.302us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.785us         4.94%       2.785us       1.392us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.273us         4.03%       2.273us       2.273us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.896us         8.68%       4.896us       4.896us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         6.70%       3.776us       1.259us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.048us        10.73%       6.048us       3.024us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.224us        14.58%       8.224us       8.224us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         3.46%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.024us         8.91%       5.024us       5.024us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.656us         4.71%       2.656us       2.656us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.153us         9.14%       5.153us       5.153us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.984us        17.71%       9.984us       9.984us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.616us         6.41%       3.616us       3.616us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 4.288ms
Self CUDA time total: 56.387us


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        34.61%       1.505ms        34.61%       1.505ms       1.505ms       1.664us         2.83%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        29.43%       1.280ms        29.43%       1.280ms      79.975us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        17.30%     752.210us        92.85%       4.037ms     336.449us       0.000us         0.00%      60.544us       5.045us           0 B           0 B       2.17 MB           0 B            12  
                                               aten::mm         3.04%     132.001us        12.05%     523.769us     130.942us      23.039us        39.13%      46.078us      11.519us           0 B           0 B       1.07 MB     545.50 KB             4  
                                              aten::mul         2.73%     118.706us       127.08%       5.526ms       1.381ms       3.104us         5.27%       9.536us       2.384us           0 B           0 B     630.00 KB     315.00 KB             4  
                                    aten::_safe_softmax         1.98%      86.292us        10.75%     467.534us     233.767us       0.000us         0.00%      34.240us      17.120us           0 B           0 B     776.00 KB     -98.00 KB             2  
               aten::_scaled_dot_product_attention_math         1.84%      80.175us        98.75%       4.294ms       4.294ms       0.000us         0.00%      60.544us      60.544us           0 B           0 B     703.00 KB      -1.48 MB             1  
                                            aten::where         1.29%      56.137us         8.69%     377.874us      94.469us       6.465us        10.98%      15.107us       3.777us           0 B           0 B       1.14 MB        -512 B             4  
                     aten::scaled_dot_product_attention         0.85%      36.908us        99.59%       4.331ms       4.331ms       0.000us         0.00%      60.544us      60.544us           0 B           0 B     703.00 KB           0 B             1  
                                            aten::fill_         0.82%      35.618us         1.88%      81.931us      20.483us       6.336us        10.76%       6.336us       1.584us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.76%      33.169us         0.76%      33.169us       6.634us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      98.50 KB      98.50 KB             5  
                                              aten::all         0.71%      30.804us         1.23%      53.311us      53.311us       5.376us         9.13%       5.376us       5.376us           0 B           0 B         512 B         512 B             1  
                                             aten::tril         0.69%      29.855us         3.32%     144.311us      72.156us       4.512us         7.66%       9.024us       4.512us           0 B           0 B     194.00 KB      97.00 KB             2  
                                              aten::add         0.69%      29.824us         2.78%     120.709us      60.355us       2.240us         3.80%       4.480us       2.240us           0 B           0 B     776.00 KB     388.00 KB             2  
                                    aten::scalar_tensor         0.51%      22.066us         5.33%     231.702us      46.340us       0.000us         0.00%       6.336us       1.267us           0 B           0 B       2.50 KB           0 B             5  
                                  cudaDeviceSynchronize         0.41%      17.636us         0.41%      17.636us       8.818us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::ones         0.37%      16.262us         5.36%     232.847us     116.423us       0.000us         0.00%       5.120us       2.560us           0 B           0 B     194.00 KB           0 B             2  
                                         aten::isneginf         0.37%      16.213us         0.66%      28.623us      28.623us       2.688us         4.57%       2.688us       2.688us           0 B           0 B      97.00 KB      97.00 KB             1  
                                        aten::transpose         0.34%      14.573us         1.74%      75.466us      37.733us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_softmax         0.33%      14.188us         0.57%      24.610us      24.610us       5.120us         8.70%       5.120us       5.120us           0 B           0 B     388.00 KB     388.00 KB             1  
                                           aten::matmul         0.21%       8.921us         8.43%     366.463us     183.231us       0.000us         0.00%      23.039us      11.519us           0 B           0 B     545.50 KB           0 B             2  
                                          aten::resize_         0.16%       6.867us         0.16%       6.867us       6.867us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     388.00 KB     388.00 KB             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.14%       5.923us         0.14%       5.923us       5.923us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.12%       5.426us         0.12%       5.426us       1.809us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.11%       4.649us         0.67%      29.259us      29.259us       0.000us         0.00%       5.120us       5.120us           0 B           0 B     388.00 KB           0 B             1  
                                       aten::as_strided         0.10%       4.175us         0.10%       4.175us       4.175us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.08%       3.361us         0.08%       3.361us       3.361us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.04%       1.846us         0.12%       5.207us       5.207us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         5.27%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.560us         4.35%       2.560us       2.560us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.512us         7.66%       4.512us       4.512us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         6.41%       3.776us       1.259us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.465us        10.98%       6.465us       3.233us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.256us        14.02%       8.256us       8.256us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.240us         3.80%       2.240us       2.240us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         8.70%       5.120us       5.120us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         4.57%       2.688us       2.688us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.376us         9.13%       5.376us       5.376us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.263us        19.13%      11.263us      11.263us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         5.98%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 4.348ms
Self CUDA time total: 58.880us


--- Iteration 7 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        38.86%       1.486ms        38.86%       1.486ms       1.486ms       1.472us         2.58%       1.472us       1.472us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        20.17%     771.550us        20.17%     771.550us      48.222us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        20.03%     766.173us        91.77%       3.510ms     292.494us       0.000us         0.00%      58.529us       4.877us           0 B           0 B       2.13 MB           0 B            12  
                                               aten::mm         3.41%     130.423us        12.96%     495.746us     123.937us      21.568us        37.80%      43.136us      10.784us           0 B           0 B       1.05 MB     536.50 KB             4  
                                              aten::mul         3.08%     117.691us       118.22%       4.521ms       1.130ms       2.849us         4.99%       8.642us       2.160us           0 B           0 B     624.00 KB     312.00 KB             4  
                                    aten::_safe_softmax         2.34%      89.475us        11.63%     444.790us     222.395us       0.000us         0.00%      34.562us      17.281us           0 B           0 B     761.00 KB     -96.50 KB             2  
               aten::_scaled_dot_product_attention_math         2.28%      87.137us        98.80%       3.779ms       3.779ms       0.000us         0.00%      58.529us      58.529us           0 B           0 B     692.50 KB      -1.45 MB             1  
                                            aten::where         1.50%      57.365us         9.91%     378.993us      94.748us       6.016us        10.54%      13.792us       3.448us           0 B           0 B       1.11 MB        -512 B             4  
                                            aten::fill_         0.91%      34.661us         2.08%      79.526us      19.882us       6.432us        11.27%       6.432us       1.608us           0 B           0 B           0 B           0 B             4  
                     aten::scaled_dot_product_attention         0.89%      34.051us        99.69%       3.813ms       3.813ms       0.000us         0.00%      58.529us      58.529us           0 B           0 B     692.50 KB           0 B             1  
                                            aten::empty         0.85%      32.473us         0.85%      32.473us       6.495us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      97.00 KB      97.00 KB             5  
                                             aten::tril         0.76%      29.139us         3.44%     131.476us      65.738us       4.896us         8.58%       9.792us       4.896us           0 B           0 B     191.00 KB      95.50 KB             2  
                                              aten::add         0.75%      28.873us         3.14%     120.266us      60.133us       1.920us         3.37%       3.840us       1.920us           0 B           0 B     761.00 KB     380.50 KB             2  
                                              aten::all         0.58%      22.168us         1.17%      44.645us      44.645us       5.440us         9.53%       5.440us       5.440us           0 B           0 B         512 B         512 B             1  
                                    aten::scalar_tensor         0.57%      21.894us         6.28%     240.222us      48.044us       0.000us         0.00%       6.335us       1.267us           0 B           0 B       2.50 KB           0 B             5  
                                             aten::ones         0.45%      17.206us         5.92%     226.403us     113.202us       0.000us         0.00%       5.312us       2.656us           0 B           0 B     191.00 KB           0 B             2  
                                        aten::transpose         0.44%      16.665us         2.03%      77.699us      38.850us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
