company,page,k,rmse
Barclays,25,87,0.7712508311806664
Barclays,25,89,11.479022428887221
Barclays,25,91,0.7917651945853608
Barclays,25,93,1.4986060495498772
Barclays,25,95,0.767241365277784
Barclays,25,97,0.7524541602289808
Barclays,25,99,0.7511043668454662
Barclays,25,101,0.7578294396067263
Barclays,25,103,0.777758867024812
Barclays,25,105,0.762162424828066
Barclays,25,107,0.7332034648009409
Barclays,25,109,0.9543555527784022
Barclays,25,111,1.3676985266770285
Barclays,25,113,0.7654196653242562
Barclays,25,115,0.9499451902116425
Barclays,25,117,0.8309135563148796
Barclays,25,120,0.7473572377148591
BlackRock,1,1,0.7506231758136938
BlackRock,1,3,2.660829064345535
BlackRock,1,5,1.5184146342712606
BlackRock,1,7,1.6048211945627227
BlackRock,1,9,0.9949808645519338
BlackRock,1,11,1.1617233055745306
BlackRock,1,13,1.24348509690851
BlackRock,1,15,1.2229119147938183
BlackRock,1,17,1.0500087512277854
BlackRock,1,19,0.8564298881682626
BlackRock,1,21,0.8019852246072693
BlackRock,1,23,0.8216076934154865
BlackRock,1,25,4.634885866265021
BlackRock,1,27,0.9227905825154784
BlackRock,1,29,1.320101879461908
BlackRock,1,31,1.1633752796918637
BlackRock,1,33,0.8705801303411744
BlackRock,1,35,0.8322129373500782
BlackRock,1,37,0.8271919156952634
BlackRock,1,39,2.577266551150379
BlackRock,1,41,1.215822398139977
BlackRock,1,43,1.4965790852616099
BlackRock,1,45,0.8729465032685745
BlackRock,1,47,1.5261740492973244
BlackRock,1,49,1.188404772628412
BlackRock,1,51,0.8577716337537309
BlackRock,1,53,0.8797726966851723
BlackRock,1,55,1.7863156176632544
BlackRock,1,57,0.8207991283894395
BlackRock,1,59,0.8234294067443194
BlackRock,1,61,1.475520695637039
BlackRock,1,63,0.9135069515641518
BlackRock,1,65,1.4524293182484431
BlackRock,1,67,0.8695383115228685
BlackRock,1,69,7.863192148043766
BlackRock,1,71,0.8770154103115146
BlackRock,1,73,3.238943365106664
BlackRock,1,75,0.82494659717729
BlackRock,1,77,0.834066238619185
BlackRock,1,79,0.8413571088530092
BlackRock,1,81,0.8293560364221139
BlackRock,1,83,0.9667616796750791
BlackRock,1,85,0.8335642118659534
BlackRock,1,87,0.8379207741691813
BlackRock,1,89,0.8541712706034787
BlackRock,1,91,0.8323257623478518
BlackRock,1,93,0.8397332736852852
BlackRock,1,95,0.8281951578578078
BlackRock,1,97,0.8319866910507798
BlackRock,1,99,0.8703205671792698
BlackRock,1,101,0.8305654356584969
BlackRock,1,103,15.387791280800153
BlackRock,1,105,0.8163863823419435
BlackRock,1,107,1.5538470158758
BlackRock,1,109,1.5748046886598344
BlackRock,1,111,0.8350776731677194
BlackRock,1,113,0.9193372710324766
BlackRock,1,115,0.8741458264179998
BlackRock,1,117,2.048090853736694
BlackRock,1,120,0.8637943592292202
BlackRock,2,1,0.7899042030489957
BlackRock,2,3,1.35051589121466
BlackRock,2,5,1.7991800143507901
BlackRock,2,7,1.632045219181507
BlackRock,2,9,0.85496929446155
BlackRock,2,11,0.9219847718985044
BlackRock,2,13,9.399865927012216
BlackRock,2,15,0.8775234851996285
BlackRock,2,17,0.8671802339063059
BlackRock,2,19,0.8646112435216751
BlackRock,2,21,0.9256752311051221
BlackRock,2,23,1.5554057373898489
BlackRock,2,25,1.4364473010403205
BlackRock,2,27,1.4364605999109588
BlackRock,2,29,0.8503808760302805
BlackRock,2,31,0.7951642051120422
BlackRock,2,33,0.8310717137904245
BlackRock,2,35,0.806345175746932
BlackRock,2,37,165.10101400695967
BlackRock,2,39,0.8059099098438771
BlackRock,2,41,0.7831650246841795
BlackRock,2,43,0.9770093549338905
BlackRock,2,45,0.8834991351490418
BlackRock,2,47,1.1356702258841407
BlackRock,2,49,2.1005230016646803
BlackRock,2,51,1.1365296199056358
BlackRock,2,53,0.8030042984074487
BlackRock,2,55,1.5932288587811334
BlackRock,2,57,0.815429497143126
BlackRock,2,59,1.2636617048302514
BlackRock,2,61,0.8221947541532968
BlackRock,2,63,0.9400807468552003
BlackRock,2,65,0.7987691583547323
BlackRock,2,67,5.987630792580195
BlackRock,2,69,0.8430072860520192
BlackRock,2,71,0.9668799043989756
BlackRock,2,73,0.832447073753272
BlackRock,2,75,0.8078255121623742
BlackRock,2,77,0.8099355542516206
BlackRock,2,79,0.7981613671373339
BlackRock,2,81,0.8059413250289456
BlackRock,2,83,0.8332928220644936
BlackRock,2,85,0.8448271100244761
BlackRock,2,87,1.9939994145588413
BlackRock,2,89,1.039383118132195
BlackRock,2,91,1.2187737667110037
BlackRock,2,93,0.8459268698097253
BlackRock,2,95,0.8626841947175324
BlackRock,2,97,0.9483784941214227
BlackRock,2,99,0.8389969007450838
BlackRock,2,101,0.8723443657208376
BlackRock,2,103,0.8865643709632899
BlackRock,2,105,0.8465898316672252
BlackRock,2,107,1.5071765397374648
BlackRock,2,109,0.8358050769584486
BlackRock,2,111,0.8341926909354278
BlackRock,2,113,0.8389540386143979
BlackRock,2,115,1.519850235928447
BlackRock,2,117,0.9246530380157202
BlackRock,2,120,0.9083908509641925
BlackRock,3,1,0.7582803511716242
BlackRock,3,3,1.6997364122329004
BlackRock,3,5,1.439139401131542
BlackRock,3,7,0.9852626587807048
BlackRock,3,9,9.423365530880039
BlackRock,3,11,2.524064591380509
BlackRock,3,13,1.5360320919395067
BlackRock,3,15,2.9814938590294457
BlackRock,3,17,1.2889839090871589
BlackRock,3,19,1.0852495256923136
BlackRock,3,21,1.003683046633456
BlackRock,3,23,0.9207238618579978
BlackRock,3,25,1.0101693940748253
BlackRock,3,27,1.0183283613099376
BlackRock,3,29,0.9293548689410596
BlackRock,3,31,3.252393243434136
BlackRock,3,33,0.9292669030517691
BlackRock,3,35,0.9409777430800673
BlackRock,3,37,0.949633763190684
BlackRock,3,39,2.0171721696148697
BlackRock,3,41,1.0322262433168754
BlackRock,3,43,1.0568183870041927
BlackRock,3,45,1.3623154094185816
BlackRock,3,47,1.0596002366866313
BlackRock,3,49,9.293921011963462
BlackRock,3,51,10.398498527008547
BlackRock,3,53,1.2873082131149634
BlackRock,3,55,0.919548360434988
BlackRock,3,57,0.8917317019644863
BlackRock,3,59,0.9019219356957101
BlackRock,3,61,0.923929282213369
BlackRock,3,63,0.9548424746872541
BlackRock,3,65,1.0773488315315065
BlackRock,3,67,5.5295617293710855
BlackRock,3,69,0.9834654696338239
BlackRock,3,71,0.9284241973673943
BlackRock,3,73,0.927302381888403
BlackRock,3,75,0.9986198982196597
BlackRock,3,77,0.9183736006249046
BlackRock,3,79,5.244141561296915
BlackRock,3,81,1.0450195762099268
BlackRock,3,83,0.9739248900410423
BlackRock,3,85,1.016896891386794
BlackRock,3,87,1.1484742474426752
BlackRock,3,89,6.6739692750381865
BlackRock,3,91,0.884223097083143
BlackRock,3,93,1.1248203803757382
BlackRock,3,95,0.8840000516641146
BlackRock,3,97,0.9284369603814913
BlackRock,3,99,1.0698711539250825
BlackRock,3,101,1.7931806237411687
BlackRock,3,103,19.167484947130976
BlackRock,3,105,1.3039815183280534
BlackRock,3,107,1.0384024887064367
BlackRock,3,109,1.0682734008799062
BlackRock,3,111,1.016490476082819
BlackRock,3,113,1.109868707369511
BlackRock,3,115,0.9479313838084538
BlackRock,3,117,0.9528503790341561
BlackRock,3,120,0.9739024772129269
BlackRock,4,1,0.7569807549558498
BlackRock,4,3,0.9529146056744432
BlackRock,4,5,1.2787551258278231
BlackRock,4,7,1.467842675158285
BlackRock,4,9,6.827599453968258
BlackRock,4,11,3.440408328634693
BlackRock,4,13,3.1963943007895805
BlackRock,4,15,0.8986737520197071
BlackRock,4,17,2.39938784196202
BlackRock,4,19,0.8092740941177967
BlackRock,4,21,0.819640718024648
BlackRock,4,23,1.3988257761206027
BlackRock,4,25,1.4624982898425514
BlackRock,4,27,2.906676864860793
BlackRock,4,29,1.1351289749138989
BlackRock,4,31,1.2783872162013468
BlackRock,4,33,0.7942559720493734
BlackRock,4,35,0.904355741443944
BlackRock,4,37,0.8970855106401368
BlackRock,4,39,0.8518438867862007
BlackRock,4,41,0.8262312098263104
BlackRock,4,43,1.228187445764786
BlackRock,4,45,0.7916006481404475
BlackRock,4,47,1.5382995966541368
BlackRock,4,49,0.823654220718204
BlackRock,4,51,1.0591880923933727
BlackRock,4,53,0.8209090079033066
BlackRock,4,55,0.9522798444510056
BlackRock,4,57,0.829647896939826
BlackRock,4,59,4.970010752806988
BlackRock,4,61,0.909657818119265
BlackRock,4,63,0.897178848357906
BlackRock,4,65,0.849458337177257
BlackRock,4,67,4.3555145669598305
BlackRock,4,69,0.8467933844727233
BlackRock,4,71,0.8461928256279364
BlackRock,4,73,0.8184906543325778
BlackRock,4,75,1.0421738645537164
BlackRock,4,77,1.1411861465817295
BlackRock,4,79,0.8024273294963785
BlackRock,4,81,1.2660188751564359
BlackRock,4,83,0.980924520502773
BlackRock,4,85,5.775057003014812
BlackRock,4,87,0.8081002694240932
BlackRock,4,89,0.750664107664738
BlackRock,4,91,0.7704550182832167
BlackRock,4,93,0.8302042920217878
BlackRock,4,95,1.9558188711845312
BlackRock,4,97,1.040551253292776
BlackRock,4,99,0.8132327995642589
BlackRock,4,101,0.8117245726349226
BlackRock,4,103,0.7744477295280116
BlackRock,4,105,0.7874235353347194
BlackRock,4,107,0.7667314152560346
BlackRock,4,109,1.0261696975806862
BlackRock,4,111,0.7884477197585021
BlackRock,4,113,0.7772375710847332
BlackRock,4,115,1.1074786584842717
BlackRock,4,117,0.8043139291937291
BlackRock,4,120,0.8475835544698961
BlackRock,5,1,0.7888562756837514
BlackRock,5,3,4.736399956088544
BlackRock,5,5,2.539708417092128
BlackRock,5,7,1.318020087237843
BlackRock,5,9,0.8972593213372215
BlackRock,5,11,1.261695419435212
BlackRock,5,13,62.99306726255807
BlackRock,5,15,1.3194203718166069
BlackRock,5,17,0.9147385824428605
BlackRock,5,19,2.250566054612002
BlackRock,5,21,1.498144631934335
BlackRock,5,23,1.2341749509028177
BlackRock,5,25,3.8737358601411853
BlackRock,5,27,14.9868430761798
BlackRock,5,29,1.4288570859010863
BlackRock,5,31,1.6648232444174855
BlackRock,5,33,9.366289272554864
BlackRock,5,35,0.840546484285454
BlackRock,5,37,0.8535657718398222
BlackRock,5,39,1.0743621084207495
BlackRock,5,41,0.9780415856389145
BlackRock,5,43,0.8777767362235053
BlackRock,5,45,0.9507263874713231
BlackRock,5,47,0.8100547798465285
BlackRock,5,49,0.8287989454868019
BlackRock,5,51,1.8798280299802355
BlackRock,5,53,1.1358786614727643
BlackRock,5,55,11.415068012792181
BlackRock,5,57,0.8523020922078958
BlackRock,5,59,2.251732140646535
BlackRock,5,61,0.8621298157875567
BlackRock,5,63,1.0563242170092315
BlackRock,5,65,0.8666859890322444
BlackRock,5,67,0.8924479334068712
BlackRock,5,69,0.915487038886151
BlackRock,5,71,0.9193737251659729
BlackRock,5,73,0.8705319357141225
BlackRock,5,75,0.8394395867355822
BlackRock,5,77,2.8041802065090446
BlackRock,5,79,1.3186022453296693
BlackRock,5,81,0.9484065759729169
BlackRock,5,83,4.183919624578063
BlackRock,5,85,0.842382085064344
BlackRock,5,87,0.9065632604853587
BlackRock,5,89,0.8466956055074664
BlackRock,5,91,0.8761096626929995
BlackRock,5,93,0.8753060569537574
BlackRock,5,95,0.8439481536450277
BlackRock,5,97,3.3652922482367615
BlackRock,5,99,0.9292817607004673
BlackRock,5,101,0.8787281903880018
BlackRock,5,103,26.280152471340237
BlackRock,5,105,0.8809112151950513
BlackRock,5,107,0.8980083284345541
BlackRock,5,109,0.861992769216436
BlackRock,5,111,0.9807812748923557
BlackRock,5,113,0.8777711643233446
BlackRock,5,115,0.9095599813964723
BlackRock,5,117,0.770017403337912
BlackRock,5,120,0.8085023453609712
BlackRock,6,1,0.7752858709586568
BlackRock,6,3,1.031629477602788
BlackRock,6,5,13.453069895501313
BlackRock,6,7,2.241471633201695
BlackRock,6,9,0.9202374224845922
BlackRock,6,11,5.247901924330979
BlackRock,6,13,9.94508116294338
BlackRock,6,15,3.223992986220178
BlackRock,6,17,0.9069788109570169
BlackRock,6,19,1.0927241834492345
BlackRock,6,21,1.8931992280757872
BlackRock,6,23,1.163740952173664
BlackRock,6,25,1.224081662154041
BlackRock,6,27,1.0690680659076426
BlackRock,6,29,1.0915076586292094
BlackRock,6,31,0.8377336150619633
BlackRock,6,33,0.8351540874260128
BlackRock,6,35,1.0314578735391038
BlackRock,6,37,0.9197162728775473
BlackRock,6,39,0.822479789376241
BlackRock,6,41,0.8298666927515568
BlackRock,6,43,1.4060274990732937
BlackRock,6,45,0.9157283140973083
BlackRock,6,47,0.8168505824979377
BlackRock,6,49,1.501265313177499
BlackRock,6,51,0.8451551745198665
BlackRock,6,53,0.9125411548305984
BlackRock,6,55,0.8116207158555356
BlackRock,6,57,0.8156834836560461
BlackRock,6,59,0.7962433554053402
BlackRock,6,61,0.8072199839681261
BlackRock,6,63,1.393293819750362
BlackRock,6,65,0.7925713675831823
BlackRock,6,67,0.9245588661107986
BlackRock,6,69,0.8008578304741111
BlackRock,6,71,0.8681820110187468
BlackRock,6,73,0.7841647094949608
BlackRock,6,75,0.7916343662961479
BlackRock,6,77,0.8514897221281603
BlackRock,6,79,0.8684305342047889
BlackRock,6,81,0.8230124346520955
BlackRock,6,83,0.8671885508851875
BlackRock,6,85,1.1302337602757044
BlackRock,6,87,0.9496336624543399
BlackRock,6,89,0.8912350467091561
BlackRock,6,91,0.8914381300253368
BlackRock,6,93,0.9681512292082196
BlackRock,6,95,1.0359545272167412
BlackRock,6,97,0.911970302352611
BlackRock,6,99,1.3197307900428261
BlackRock,6,101,1.180324901163323
BlackRock,6,103,1.0075766645698276
BlackRock,6,105,0.936373386460878
BlackRock,6,107,0.798329992853184
BlackRock,6,109,0.8042348502941009
BlackRock,6,111,1.5056048587333224
BlackRock,6,113,0.7951523999164589
BlackRock,6,115,0.7886914544977311
BlackRock,6,117,0.7734166180652429
BlackRock,6,120,0.8091790082946312
BlackRock,7,1,0.7658191362621093
BlackRock,7,3,1.652659388249538
BlackRock,7,5,0.8332016876669185
BlackRock,7,7,1.202386067403021
BlackRock,7,9,1.6154570966292139
BlackRock,7,11,1.0421908130091395
BlackRock,7,13,0.9013979635474206
BlackRock,7,15,1.685454050919776
BlackRock,7,17,1.3376627990361172
BlackRock,7,19,0.9251186127475138
BlackRock,7,21,4.146887545457532
BlackRock,7,23,1.508052640546882
BlackRock,7,25,1.810859936161803
BlackRock,7,27,1.5768427482812377
BlackRock,7,29,2.292187523180637
BlackRock,7,31,1.6045347191302228
BlackRock,7,33,0.9995336405913762
BlackRock,7,35,0.8824492541580413
BlackRock,7,37,0.9038070222205188
BlackRock,7,39,0.9203679170676172
BlackRock,7,41,0.9930953057063852
BlackRock,7,43,1.1696098990541715
BlackRock,7,45,0.9596585205118677
BlackRock,7,47,0.9243149157402993
BlackRock,7,49,0.9168406720779887
BlackRock,7,51,0.9560395975603336
BlackRock,7,53,1.1503846590888855
BlackRock,7,55,0.9728922997273131
BlackRock,7,57,0.9901801071400478
BlackRock,7,59,1.0235658201639106
BlackRock,7,61,1.0225823258467386
BlackRock,7,63,1.2198856496382762
BlackRock,7,65,0.9213071797331571
BlackRock,7,67,0.9191691847736927
BlackRock,7,69,0.9198570298290801
BlackRock,7,71,0.9540238267790464
BlackRock,7,73,0.9593143775825675
BlackRock,7,75,1.5215689681756221
BlackRock,7,77,0.9008119723591828
BlackRock,7,79,0.9161033818529235
BlackRock,7,81,0.9945938464893548
BlackRock,7,83,1.0746747879833087
BlackRock,7,85,0.9494713839322656
BlackRock,7,87,0.9917112052682784
BlackRock,7,89,0.9590052554446189
BlackRock,7,91,1.0024842706517976
BlackRock,7,93,0.9252784782370308
BlackRock,7,95,0.9490661123208719
BlackRock,7,97,0.9002648667268485
BlackRock,7,99,3.4077553198118076
BlackRock,7,101,0.9950959535063448
BlackRock,7,103,1.0498870320990095
BlackRock,7,105,1.293114526555401
BlackRock,7,107,1.0424846708367306
BlackRock,7,109,1.1490045275337246
BlackRock,7,111,1.6523995798980107
BlackRock,7,113,0.9182701257051519
BlackRock,7,115,0.9436441280271408
BlackRock,7,117,0.9123472350694499
BlackRock,7,120,0.896217020634345
BlackRock,8,1,0.8031784798044512
BlackRock,8,3,1.052884836112808
BlackRock,8,5,0.8899231732937638
BlackRock,8,7,0.9415426533552647
BlackRock,8,9,4.033304419335423
BlackRock,8,11,0.9556382063434513
BlackRock,8,13,0.8266529494809594
BlackRock,8,15,0.9074129857788416
BlackRock,8,17,0.8750226397942867
BlackRock,8,19,0.8746668060381786
BlackRock,8,21,1.0133505930593505
BlackRock,8,23,0.8621769146286685
BlackRock,8,25,0.9036535935994338
BlackRock,8,27,0.8908888798753964
BlackRock,8,29,0.8746969385060996
BlackRock,8,31,0.8402085209131952
BlackRock,8,33,3.3710514022886393
BlackRock,8,35,0.8417993802753324
BlackRock,8,37,0.8069540141680938
BlackRock,8,39,1.3676099878507582
BlackRock,8,41,0.8473645392152123
BlackRock,8,43,1.1905001064785181
BlackRock,8,45,0.8261639822748733
BlackRock,8,47,0.8393729162751385
BlackRock,8,49,0.83490848226748
BlackRock,8,51,0.9541316749406364
BlackRock,8,53,0.8375423470144231
BlackRock,8,55,0.9337226085490389
BlackRock,8,57,1.2427733225316793
BlackRock,8,59,0.8323046764699409
BlackRock,8,61,0.8301723708598783
BlackRock,8,63,1.0980549742107955
BlackRock,8,65,0.8359175752936815
BlackRock,8,67,0.842827998385271
BlackRock,8,69,0.8566550498805353
BlackRock,8,71,0.8859382585075216
BlackRock,8,73,0.9750302125643864
BlackRock,8,75,0.8269806277678047
BlackRock,8,77,0.828719248646466
BlackRock,8,79,0.8491765182322176
BlackRock,8,81,2.0433754669692608
BlackRock,8,83,0.9006757794501687
BlackRock,8,85,0.8540010402628746
BlackRock,8,87,0.8549422968951356
BlackRock,8,89,1.1342345288161828
BlackRock,8,91,2.369315110073947
BlackRock,8,93,0.8738037533045925
BlackRock,8,95,0.894337833736789
BlackRock,8,97,0.8958123983596005
BlackRock,8,99,1.0248418731133913
BlackRock,8,101,0.8840420100955213
BlackRock,8,103,0.8702436287241874
BlackRock,8,105,0.8706150720215242
BlackRock,8,107,0.8460138248363065
BlackRock,8,109,0.8432841251053432
BlackRock,8,111,0.865112816456007
BlackRock,8,113,0.8751963873702536
BlackRock,8,115,0.9283146864701662
BlackRock,8,117,0.8898494051577339
BlackRock,8,120,0.9364490869512154
BlackRock,9,1,0.7883049542348013
BlackRock,9,3,1.0375970214178547
BlackRock,9,5,0.9736411781839077
BlackRock,9,7,1.760540009354988
BlackRock,9,9,0.9788522997631005
BlackRock,9,11,1.3072830883599313
BlackRock,9,13,1.25456416318871
BlackRock,9,15,0.9214827505035733
BlackRock,9,17,1.017291858288408
BlackRock,9,19,0.9752020559169563
BlackRock,9,21,0.952126090042335
BlackRock,9,23,1.0685013524954607
BlackRock,9,25,1.5443836211792008
BlackRock,9,27,0.9614537583783451
BlackRock,9,29,0.9795623576871193
BlackRock,9,31,0.8943291202859105
BlackRock,9,33,0.9196763978499226
BlackRock,9,35,0.9794172068732846
BlackRock,9,37,0.8948264290885138
BlackRock,9,39,0.9526244837555258
BlackRock,9,41,0.9251738425114676
BlackRock,9,43,0.9576064036954051
BlackRock,9,45,0.9787703753957226
BlackRock,9,47,0.9174259314815228
BlackRock,9,49,1.0792637400980059
BlackRock,9,51,3.4340282839538148
BlackRock,9,53,0.9065646934358715
BlackRock,9,55,0.9069796012666026
BlackRock,9,57,0.9970559288884271
BlackRock,9,59,0.8909663023214531
BlackRock,9,61,0.8924322476548471
BlackRock,9,63,4.340614495659024
BlackRock,9,65,0.9060601450702787
BlackRock,9,67,0.9443406203842617
BlackRock,9,69,0.9160400732021458
BlackRock,9,71,0.910585975342068
BlackRock,9,73,0.8910410217513216
BlackRock,9,75,0.9050050792131051
BlackRock,9,77,0.9389860265676039
BlackRock,9,79,0.9470772762090484
BlackRock,9,81,0.9132913009947764
BlackRock,9,83,1.0202188824259215
BlackRock,9,85,0.9263523922796651
BlackRock,9,87,0.9323242075414531
BlackRock,9,89,0.9238826271106559
BlackRock,9,91,0.920991912385022
BlackRock,9,93,0.9250489540074778
BlackRock,9,95,0.9322500195134611
BlackRock,9,97,1.0065009039699897
BlackRock,9,99,0.9176293715401738
BlackRock,9,101,0.9662526558522656
BlackRock,9,103,1.0543039497234656
BlackRock,9,105,1.0054132261680462
BlackRock,9,107,2.507679446844752
BlackRock,9,109,0.963100259108137
BlackRock,9,111,6.987789238969405
BlackRock,9,113,0.8748485569780252
BlackRock,9,115,0.9585225003145018
BlackRock,9,117,0.9805660092809884
BlackRock,9,120,0.9888692657416461
BlackRock,10,1,0.7870299893886212
BlackRock,10,3,1.1295446324722802
BlackRock,10,5,2.126779162820976
BlackRock,10,7,3.407257972844384
BlackRock,10,9,0.9919859747419989
BlackRock,10,11,1.088068742130989
BlackRock,10,13,12.885567325297226
BlackRock,10,15,1.0418143246701281
BlackRock,10,17,1.1292651098526036
BlackRock,10,19,1.2858954243457186
BlackRock,10,21,1.1324915321303823
BlackRock,10,23,1.0407726644457789
BlackRock,10,25,1.0972575949785923
BlackRock,10,27,1.0377556470954088
BlackRock,10,29,1.599920817328413
BlackRock,10,31,1.1327173539428765
BlackRock,10,33,1.9809400529666499
BlackRock,10,35,1.0613795451579568
BlackRock,10,37,1.0397242086824965
BlackRock,10,39,1.3221493840724987
BlackRock,10,41,1.105851123227628
BlackRock,10,43,1.0543841717846898
BlackRock,10,45,1.0378510458794123
BlackRock,10,47,0.9903265516681988
BlackRock,10,49,0.992163518462406
BlackRock,10,51,0.9947700016435796
BlackRock,10,53,1.0063506005351068
BlackRock,10,55,1.3477913732934192
BlackRock,10,57,0.9682600790326603
BlackRock,10,59,1.0187064577626308
BlackRock,10,61,1.1470785546461606
BlackRock,10,63,0.9963028011904252
BlackRock,10,65,1.7160944226835628
BlackRock,10,67,0.9922949216442872
BlackRock,10,69,0.9942927650137401
BlackRock,10,71,1.03764373870986
BlackRock,10,73,0.977424844441251
BlackRock,10,75,0.9958794424434556
BlackRock,10,77,1.0225936445244832
BlackRock,10,79,1.0292199115291656
BlackRock,10,81,1.0625832784648628
BlackRock,10,83,1.0093142557373338
BlackRock,10,85,1.0261801853877235
BlackRock,10,87,0.9927840112901842
BlackRock,10,89,0.9808261798452534
BlackRock,10,91,1.0018645579968095
BlackRock,10,93,0.9835812003626987
BlackRock,10,95,1.0232688623401092
BlackRock,10,97,1.062350645568991
BlackRock,10,99,1.0426592394709662
BlackRock,10,101,1.1040679315915347
BlackRock,10,103,1.084221391991743
BlackRock,10,105,1.2575855439082184
BlackRock,10,107,1.0407624708532561
BlackRock,10,109,36.886023913604944
BlackRock,10,111,1.031564312816511
BlackRock,10,113,1.080535153410278
BlackRock,10,115,1.7433047413176859
BlackRock,10,117,1.017362160493217
BlackRock,10,120,1.0785574504971467
BlackRock,11,1,0.7595769547707726
BlackRock,11,3,1.884115803685764
BlackRock,11,5,8.250803108015697
BlackRock,11,7,1.1727354163139094
BlackRock,11,9,0.9093465955427192
BlackRock,11,11,2.1391656547614706
BlackRock,11,13,2.757021200171831
BlackRock,11,15,2.1498188249385852
BlackRock,11,17,1.0552366874971464
BlackRock,11,19,1.011051148824453
BlackRock,11,21,1.4991024396182027
BlackRock,11,23,1.4295208238247858
BlackRock,11,25,0.9914306167406742
BlackRock,11,27,0.9656721431664967
BlackRock,11,29,4.983301561347545
BlackRock,11,31,0.9662390790282125
BlackRock,11,33,0.9013353219153079
BlackRock,11,35,0.960139563881239
BlackRock,11,37,1.2310958761731265
BlackRock,11,39,0.8575402931641406
BlackRock,11,41,0.8993864680197718
BlackRock,11,43,0.8364669103459009
BlackRock,11,45,1.6540357055762354
BlackRock,11,47,1.0174703715050804
BlackRock,11,49,1.12291909178043
BlackRock,11,51,0.8427688051511681
BlackRock,11,53,0.8442348941161371
BlackRock,11,55,0.8041374502350126
BlackRock,11,57,0.8159380448242625
BlackRock,11,59,1.2928352037784743
BlackRock,11,61,0.9032848862191711
BlackRock,11,63,0.8526520638722038
BlackRock,11,65,0.7952158372709769
BlackRock,11,67,0.7891839563718502
BlackRock,11,69,2.9619768273182605
BlackRock,11,71,0.8330592788239835
BlackRock,11,73,1.0554522430588802
BlackRock,11,75,0.8693501085343434
BlackRock,11,77,0.793297280724782
BlackRock,11,79,0.7646612620053751
BlackRock,11,81,1.0194588251664414
BlackRock,11,83,0.7945794218620362
BlackRock,11,85,4.275298020146007
BlackRock,11,87,0.7908945938872417
BlackRock,11,89,0.8163712589143519
BlackRock,11,91,2.1837089365755777
BlackRock,11,93,0.8982824821631147
BlackRock,11,95,0.8527203249733238
BlackRock,11,97,1.4498068430722695
BlackRock,11,99,1.326728207189037
BlackRock,11,101,0.7884428965059496
BlackRock,11,103,0.8555821353822027
BlackRock,11,105,1.59078679903373
BlackRock,11,107,2.072643594012595
BlackRock,11,109,0.7806411443555924
BlackRock,11,111,0.7802810402061993
BlackRock,11,113,0.7996840938686826
BlackRock,11,115,0.7540617139951573
BlackRock,11,117,1.3898971997963805
BlackRock,11,120,1.556041603997096
BlackRock,12,1,0.7669609904428248
BlackRock,12,3,0.9744059206821011
BlackRock,12,5,0.992656534433175
BlackRock,12,7,1.156686883584722
BlackRock,12,9,0.9741501710792513
BlackRock,12,11,1.1067501083778446
BlackRock,12,13,1.103488108508272
BlackRock,12,15,0.9366218883403361
BlackRock,12,17,0.8830384191292976
BlackRock,12,19,1.1605839697488223
BlackRock,12,21,1.0170522164795086
BlackRock,12,23,1.0282598825860203
BlackRock,12,25,1.035511403033104
BlackRock,12,27,1.0932830877381923
BlackRock,12,29,0.9306244203749091
BlackRock,12,31,0.869659205170784
BlackRock,12,33,0.8871108634274123
BlackRock,12,35,0.9484403038024851
BlackRock,12,37,1.3133336232984887
BlackRock,12,39,9.28225598325378
BlackRock,12,41,1.0485142013077628
BlackRock,12,43,0.954935550825709
BlackRock,12,45,1.040941231348235
BlackRock,12,47,0.8707382824766776
BlackRock,12,49,0.9185816337853454
BlackRock,12,51,0.9412991106781498
BlackRock,12,53,0.9220072850347112
BlackRock,12,55,0.8639024736537734
BlackRock,12,57,0.9209497443154598
BlackRock,12,59,0.9464628940352192
BlackRock,12,61,0.9508997933119913
BlackRock,12,63,0.8910541838568447
BlackRock,12,65,0.9320824385565932
BlackRock,12,67,1.2206013664347353
BlackRock,12,69,0.9459183091658353
BlackRock,12,71,0.9138204202088912
BlackRock,12,73,1.2179957261593952
BlackRock,12,75,0.8887141649870205
BlackRock,12,77,0.9274103099661201
BlackRock,12,79,0.8782392500206718
BlackRock,12,81,0.8523616278899769
BlackRock,12,83,0.8569395370453684
BlackRock,12,85,0.8638372998055905
BlackRock,12,87,0.8577518220360816
BlackRock,12,89,0.8839327732608884
BlackRock,12,91,0.875974980105359
BlackRock,12,93,0.8793316036025145
BlackRock,12,95,19.12498761793903
BlackRock,12,97,0.8959453602558537
BlackRock,12,99,0.8820282952285231
BlackRock,12,101,0.8596468557664789
BlackRock,12,103,2.0854620925615195
BlackRock,12,105,7.462120116786032
BlackRock,12,107,0.8745530859815609
BlackRock,12,109,0.8600551727606892
BlackRock,12,111,0.8470084328000985
BlackRock,12,113,0.8615942445397614
BlackRock,12,115,0.9006874524079451
BlackRock,12,117,0.9106534266916106
BlackRock,12,120,1.0696250400950191
BlackRock,13,1,0.805085021843802
BlackRock,13,3,0.9265847016489234
BlackRock,13,5,0.9596739047562038
BlackRock,13,7,2.5378735019750107
BlackRock,13,9,5.667725006710941
BlackRock,13,11,3.506219360599917
BlackRock,13,13,0.9726802293725724
BlackRock,13,15,2.8895418465882194
BlackRock,13,17,1.9751932840074318
