k,mean,std,min,max
91,4.115544330390271,42.917408080751756,0.584435816403988,644.1432823797396
94,1.6857384784873126,5.707791406799279,0.5864600452367523,61.397001436272696
97,1.024347979744595,0.6487169026750651,0.6094949052365243,6.531076722036529
100,1.8440268963132873,6.861588740766781,0.6234981928372101,83.61646479251071
103,2.3570009335286306,8.423641488239173,0.5820791428872092,107.7425067315998
106,1.189759349198719,1.4542031482754658,0.6082792756494804,15.664718452715794
109,1.4193540427887992,3.6831661940511897,0.5868027051461979,37.58349005857696
112,1.2370402749851517,1.5175782381095058,0.6242929297207699,15.509645288210043
115,1.1977832450121066,1.283881014976569,0.6636259095006214,10.763376506527921
118,4.261641463670248,38.548220318896036,0.6511325777790212,572.0202697566996
121,1.0782118985608724,0.9626895645214864,0.6097065049090274,11.915880640288897
124,1.2487690662371498,1.8731529520397643,0.6178452168528186,20.190041163500688
127,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
130,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
133,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
136,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
139,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
142,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
145,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
148,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
152,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
155,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
158,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
161,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
164,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
167,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
170,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
173,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
176,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
179,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
182,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
185,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
188,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
191,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
194,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
197,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
200,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
203,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
206,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
209,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
212,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
215,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
218,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
221,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
224,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
227,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
230,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
233,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
236,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
239,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
242,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
245,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
248,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
251,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
254,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
257,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
