company,page,k,rmse
Barclays,2,203,4.449605586924326
Barclays,2,206,4.449605586924326
Barclays,2,209,4.449605586924326
Barclays,2,212,4.449605586924326
Barclays,2,215,4.449605586924326
Barclays,2,218,4.449605586924326
Barclays,2,221,4.449605586924326
Barclays,2,224,4.449605586924326
Barclays,2,227,4.449605586924326
Barclays,2,230,4.449605586924326
Barclays,2,233,4.449605586924326
Barclays,2,236,4.449605586924326
Barclays,2,239,4.449605586924326
Barclays,2,242,4.449605586924326
Barclays,2,245,4.449605586924326
Barclays,2,248,4.449605586924326
Barclays,2,251,4.449605586924326
Barclays,2,254,4.449605586924326
Barclays,2,257,4.449605586924326
Barclays,2,260,4.449605586924326
Barclays,2,263,4.449605586924326
Barclays,2,266,4.449605586924326
Barclays,2,269,4.449605586924326
Barclays,2,272,4.449605586924326
Barclays,2,275,4.449605586924326
Barclays,2,278,4.449605586924326
Barclays,2,281,4.449605586924326
Barclays,2,284,4.449605586924326
Barclays,2,287,4.449605586924326
Barclays,2,290,4.449605586924326
Barclays,2,293,4.449605586924326
Barclays,2,296,4.449605586924326
Barclays,2,300,4.449605586924326
Barclays,3,1,0.7838777062686285
Barclays,3,4,1.0344788359090413
Barclays,3,7,0.8371454422314706
Barclays,3,10,1.0418719488705683
Barclays,3,13,19.266635781803547
Barclays,3,16,1.8501321862977413
Barclays,3,19,0.8628575665086049
Barclays,3,22,1.074125433608719
Barclays,3,25,1.5880163413514765
Barclays,3,28,1.4579662285124673
Barclays,3,31,0.9302952309552854
Barclays,3,34,0.9671906568639859
Barclays,3,37,1.098228528029785
Barclays,3,40,0.8889974525939763
Barclays,3,43,0.9515489533132864
Barclays,3,46,0.935762967720243
Barclays,3,49,0.8167707311579601
Barclays,3,52,0.7996523598670848
Barclays,3,55,0.8329084878018391
Barclays,3,58,0.9913317611604687
Barclays,3,61,2.8792264556583835
Barclays,3,64,0.8450111044511713
Barclays,3,67,0.862453871929253
Barclays,3,70,1.357424332242644
Barclays,3,73,0.8359406099098491
Barclays,3,76,0.8774802051363912
Barclays,3,79,0.8265825683476719
Barclays,3,82,1.005118852042101
Barclays,3,85,0.9589242625494354
Barclays,3,88,1.1106982904593097
Barclays,3,91,0.8786277943524837
Barclays,3,94,1.1197254019936405
Barclays,3,97,1.0175039401203119
Barclays,3,100,0.8491298360457871
Barclays,3,103,0.83096897653622
Barclays,3,106,1.0436306938387474
Barclays,3,109,0.8319914978637367
Barclays,3,112,0.8316026921314635
Barclays,3,115,0.8347314414537204
Barclays,3,118,0.9122548819347818
Barclays,3,121,1.1985303276608805
Barclays,3,124,1.8354512411494375
Barclays,3,127,1.0398753273814427
Barclays,3,130,1.0398753273814427
Barclays,3,133,1.0398753273814427
Barclays,3,136,1.0398753273814427
Barclays,3,139,1.0398753273814427
Barclays,3,142,1.0398753273814427
Barclays,3,145,1.0398753273814427
Barclays,3,148,1.0398753273814427
Barclays,3,152,1.0398753273814427
Barclays,3,155,1.0398753273814427
Barclays,3,158,1.0398753273814427
Barclays,3,161,1.0398753273814427
Barclays,3,164,1.0398753273814427
Barclays,3,167,1.0398753273814427
Barclays,3,170,1.0398753273814427
Barclays,3,173,1.0398753273814427
Barclays,3,176,1.0398753273814427
Barclays,3,179,1.0398753273814427
Barclays,3,182,1.0398753273814427
Barclays,3,185,1.0398753273814427
Barclays,3,188,1.0398753273814427
Barclays,3,191,1.0398753273814427
Barclays,3,194,1.0398753273814427
Barclays,3,197,1.0398753273814427
Barclays,3,200,1.0398753273814427
Barclays,3,203,1.0398753273814427
Barclays,3,206,1.0398753273814427
Barclays,3,209,1.0398753273814427
Barclays,3,212,1.0398753273814427
Barclays,3,215,1.0398753273814427
Barclays,3,218,1.0398753273814427
Barclays,3,221,1.0398753273814427
Barclays,3,224,1.0398753273814427
Barclays,3,227,1.0398753273814427
Barclays,3,230,1.0398753273814427
Barclays,3,233,1.0398753273814427
Barclays,3,236,1.0398753273814427
Barclays,3,239,1.0398753273814427
Barclays,3,242,1.0398753273814427
Barclays,3,245,1.0398753273814427
Barclays,3,248,1.0398753273814427
Barclays,3,251,1.0398753273814427
Barclays,3,254,1.0398753273814427
Barclays,3,257,1.0398753273814427
Barclays,3,260,1.0398753273814427
Barclays,3,263,1.0398753273814427
Barclays,3,266,1.0398753273814427
Barclays,3,269,1.0398753273814427
Barclays,3,272,1.0398753273814427
Barclays,3,275,1.0398753273814427
Barclays,3,278,1.0398753273814427
Barclays,3,281,1.0398753273814427
Barclays,3,284,1.0398753273814427
Barclays,3,287,1.0398753273814427
Barclays,3,290,1.0398753273814427
Barclays,3,293,1.0398753273814427
Barclays,3,296,1.0398753273814427
Barclays,3,300,1.0398753273814427
Barclays,4,1,0.7731479076152713
Barclays,4,4,0.840218872959142
Barclays,4,7,0.8191640927920292
Barclays,4,10,0.8163574823879526
Barclays,4,13,1.1119972947952008
Barclays,4,16,0.9098786112780567
Barclays,4,19,0.7502428750541726
Barclays,4,22,0.8132221259623997
Barclays,4,25,0.9186388366345954
Barclays,4,28,0.7497489169697097
Barclays,4,31,0.7951977446397928
Barclays,4,34,1.5218293106704222
