-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          ProfilerStep*         3.64%     632.068ms       100.00%       17.357s        8.679s       0.000us         0.00%       31.636s       15.818s     691.51 MB     -23.71 MB     546.91 MB     -21.86 GB             2  
                                       aten::linalg_svd         0.00%     281.936us        36.29%        6.299s     196.847ms       0.000us         0.00%       29.721s     928.781ms           0 B           0 B     351.30 MB           0 B            32  
                                      aten::_linalg_svd         1.94%     336.320ms        36.29%        6.299s     196.838ms        4.817s        43.79%       29.721s     928.781ms           0 B      -4.00 KB     351.30 MB      65.29 MB            32  
                                       cudaLaunchKernel        11.47%        1.990s        13.71%        2.379s       4.207us       3.872us         0.00%       13.414s      23.715us           0 B           0 B           0 B           0 B        565625  
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us        9.538s        86.71%        9.538s        9.538s           0 B           0 B           0 B           0 B             1  
                                           Buffer Flush         0.06%      10.280ms         0.06%      10.377ms     175.879us        7.986s        72.60%        7.986s     135.362ms           0 B           0 B      85.00 KB      85.00 KB            59  
                                Activity Buffer Request         0.59%     103.070ms         0.59%     103.070ms       1.874ms        6.896s        62.69%        6.896s     125.384ms           0 B           0 B           0 B           0 B            55  
                       Runtime Triggered Module Loading         2.09%     362.498ms         2.09%     362.498ms       4.028ms        5.440s        49.45%        5.440s      60.444ms           0 B           0 B           0 B           0 B            90  
                                  Lazy Function Loading         0.03%       4.567ms         0.03%       4.567ms      43.917us        4.589s        41.72%        4.589s      44.129ms           0 B           0 B           0 B           0 B           104  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us        4.277s        38.88%        4.277s      13.840ms           0 B           0 B           0 B           0 B           309  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us        1.866s        16.96%        1.866s      37.691us           0 B           0 B           0 B           0 B         49504  
                                           aten::matmul         0.49%      85.790ms         3.03%     526.240ms      59.950us       0.000us         0.00%        1.380s     157.188us           0 B           0 B       3.48 GB           0 B          8778  
                                           aten::linear         0.17%      30.328ms         2.20%     382.205ms      56.698us       0.000us         0.00%        1.329s     197.157us           0 B           0 B       3.65 GB           0 B          6741  
                                               aten::mm         0.60%     103.701ms         0.99%     172.483ms      36.504us        1.282s        11.65%        1.289s     272.805us           0 B           0 B       1.68 GB       1.68 GB          4725  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     989.151ms         8.99%     989.151ms       7.547us           0 B           0 B           0 B           0 B        131072  
void magma_sgemmEx_kernel<float, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     872.380ms         7.93%     872.380ms       3.019ms           0 B           0 B           0 B           0 B           289  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     654.468ms         5.95%     654.468ms       4.993us           0 B           0 B           0 B           0 B        131072  
void geqr2_smem_domino_fast<float, float, 8, 1024>(i...         0.00%       0.000us         0.00%       0.000us       0.000us     559.993ms         5.09%     559.993ms     546.868us           0 B           0 B           0 B           0 B          1024  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.02%       3.765ms         0.06%      10.386ms       3.438us       0.000us         0.00%     510.081ms     168.845us           0 B           0 B           0 B           0 B          3021  
void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv...         0.00%       0.000us         0.00%       0.000us       0.000us     401.318ms         3.65%     401.318ms     124.633us           0 B           0 B           0 B           0 B          3220  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 17.358s
Self CUDA time total: 11.001s
