method,k,mean,std,min,max
method_2,119,0.0037398340169205605,0.0010334012513701376,0.0012104165391787515,0.005008672269654432
method_2,122,0.0027384889906588434,0.0007573163879305433,0.0007510458093561046,0.0033470562546953565
method_2,125,0.0016375171903510257,0.0004650670688702886,0.00046657940286468324,0.0020941398143133005
method_2,128,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,131,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,134,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,137,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,140,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,143,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,146,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_2,150,2.777113078501928e-06,2.968532248854181e-07,2.3360990897435267e-06,3.179760454143127e-06
method_3,1,0.08072900942949077,0.0030505054674008084,0.07641777365615293,0.08505070263229954
method_3,4,0.060137183221641355,0.005514952043444924,0.05240564849874553,0.06633196209703487
method_3,7,0.055384484451400075,0.005518007402645429,0.04782068706444283,0.0625618725232165
method_3,10,0.05238588958592251,0.005178043507160772,0.044278863162274446,0.05979081679461803
method_3,13,0.04967308368230116,0.005106265543469595,0.04115787458299986,0.056826371194057576
method_3,16,0.04717848255154557,0.005642742024055088,0.03816024854435861,0.05610599885828358
method_3,19,0.04544282697038439,0.005435560070723156,0.03660045360017184,0.05339300820795292
method_3,22,0.044421401773320546,0.005593459565648383,0.035569467936484196,0.0526127560766554
method_3,25,0.04302566902542906,0.00511507252318027,0.035235930586095233,0.05167498348738264
method_3,28,0.041304530127982644,0.004977582557212765,0.034102487232018884,0.05040710423721845
method_3,31,0.04032961644823688,0.005516970624540771,0.03132569005414771,0.049960675179223084
method_3,34,0.038724689121198586,0.005437227571191517,0.030058920793755713,0.050093103224225305
method_3,37,0.03717473207128712,0.005590269771138394,0.027588143811709806,0.04875821831400904
method_3,40,0.036098979285611954,0.005572709962976671,0.025952323875300783,0.0474301092863925
method_3,43,0.0348556880512959,0.005298424485243533,0.0248449976569557,0.0451566841177219
method_3,46,0.03360476254622271,0.004636517922972243,0.02401688319635074,0.041010914543417355
method_3,49,0.03275931148990423,0.004603523401079998,0.023403337784252652,0.04060914361745812
method_3,52,0.0319680918066864,0.004469393505379362,0.02240729275018456,0.03829490967738341
method_3,55,0.031068953491339278,0.004406175444374857,0.02235306356463742,0.03745191056121101
method_3,58,0.030273597636686987,0.004144609836963502,0.0216464000561466,0.03603042614138453
method_3,61,0.029154488645735627,0.004374381694976248,0.020004276098138988,0.03524013782738108
method_3,64,0.028372952638102515,0.004367527267956956,0.019419368282955575,0.03499085043040912
method_3,67,0.027213408594782114,0.004220992923056453,0.018444654973917972,0.03390313906340563
method_3,70,0.026555167278828496,0.004248999698381151,0.0181373198402112,0.03363939949876196
method_3,73,0.026134999835146965,0.004304311085038957,0.017757199836180158,0.033598192123651914
method_3,77,0.025170255746484314,0.004140021221693328,0.01690913951085798,0.03197590929072982
method_3,80,0.024360726748355484,0.0039642550616394755,0.016393244184915622,0.030467300006097355
method_3,83,0.0236063662550995,0.004035065295087961,0.015431593863203112,0.030085113452008812
