method,k,mean,std,min,max
method_3,131,0.012463324049041912,0.004674935349192485,0.0014160436318408703,0.016234062616910606
method_3,134,0.011698028806517352,0.004579776490509943,0.0006996851725038778,0.014950585058676141
method_3,137,0.010863134829813695,0.004466339050443246,3.337542288856765e-06,0.013966412639520434
method_3,140,0.010192151542050002,0.004232819724405219,3.337542288856765e-06,0.0131441293898734
method_3,143,0.009632965539522986,0.004057221478071603,3.337542288856765e-06,0.012376596423204536
method_3,146,0.009038239980065489,0.0038647449143373283,3.337542288856765e-06,0.011800358896122234
method_3,150,0.00835865639821401,0.0037010903543748595,3.337542288856765e-06,0.01116249775899195
method_4,1,0.08262203228840195,0.003369936487680846,0.07787621941690945,0.08945274790222109
method_4,4,0.056883897032284456,0.004426484523014612,0.051492808849432956,0.0656536170462404
method_4,7,0.04820735189199562,0.0038482313624787112,0.043085276217327245,0.05663125396356863
method_4,10,0.041516615752975924,0.002344928170386828,0.038180368682392364,0.04406117820913099
method_4,13,0.03800129008583162,0.002849286266168768,0.03297807882119655,0.041097661129592504
method_4,16,0.03496541682539074,0.002597945596367187,0.030110881241974034,0.03807057015627137
method_4,19,0.0323230090554165,0.0025059355685069745,0.028477823704719317,0.03559248861337636
method_4,22,0.030323768245879113,0.0024166196389523303,0.025944206784684634,0.03300139206737122
method_4,25,0.02836491835782619,0.002309876317068825,0.024720499218463487,0.031104513785606344
method_4,28,0.026444071511079536,0.0022608062304984456,0.022660363939866018,0.029655771570321034
method_4,31,0.025005102221435743,0.0023260046905466156,0.02076021548886547,0.028116571343921492
method_4,34,0.023629353359020423,0.002211449410802681,0.01947200850592663,0.026436209848247766
method_4,37,0.02215147032721182,0.002326503559714477,0.01794227763457457,0.025250294671251297
method_4,40,0.020744757687438935,0.002317274100952512,0.01641260720025367,0.02395080454806837
method_4,43,0.01948677471732965,0.0024187948174538305,0.014814744568807697,0.022445721499819136
method_4,46,0.018296107189607367,0.0021774750661393664,0.013872768519808662,0.020611732443880978
method_4,49,0.017179946793627526,0.0021570397325088777,0.012679146482878247,0.01955689743048249
method_4,52,0.016057085009884974,0.0020931832289908087,0.01145301153345843,0.018081828410380345
method_4,55,0.015113282130329577,0.0021320969337525726,0.01073864111556652,0.01735306666640861
method_4,58,0.0142767777720719,0.0021801317573129854,0.009711589553090214,0.01659723797039023
method_4,61,0.013301707409820965,0.002158957343194702,0.008685961384706318,0.015762464812618653
method_4,64,0.012429082159737651,0.0019768742822557496,0.007998242198273112,0.014329389702064155
method_4,67,0.011718346560436885,0.002006014066058086,0.007047338052809009,0.013446527031745868
method_4,70,0.010877552127281056,0.0018680571299462098,0.006736343323666102,0.01256725020356823
method_4,73,0.010270406344425734,0.0018218293135668193,0.006282344307782634,0.012044883510540255
method_4,77,0.009458401152871637,0.001740401493348463,0.005752677309240575,0.011061995916075354
method_4,80,0.008806895474538685,0.0016794494283298496,0.005185520237211733,0.010148772481017932
method_4,83,0.008091877747413875,0.001617621454216486,0.004766452975525065,0.009576300406989008
method_4,86,0.007423008265664113,0.0016211222744015419,0.004116695777175948,0.008788628699935307
method_4,89,0.006856544625858771,0.0015224351791010289,0.003658307356906912,0.008141371464386172
method_4,92,0.006341659864173585,0.0014811358985347249,0.003135754243319065,0.007527632111809921
method_4,95,0.005866853684071023,0.001366478856685747,0.002906793215136996,0.006950777777243738
method_4,98,0.005375127648434452,0.0013324068744629172,0.0026211012954619295,0.006630836279696131
method_4,101,0.004916812168230225,0.0012830741489224186,0.0022059898026221187,0.006015579230038425
method_4,104,0.004482453422455973,0.0012095398137399128,0.0019090343417195784,0.005465991644915588
method_4,107,0.004098915809276118,0.0011100215100427987,0.0017659882872050944,0.005189776638283358
